"Id" "GarageCars" "GarageArea" "WoodDeckSF" "OpenPorchSF" "EnclosedPorch" "X3SsnPorch" "ScreenPorch" "PoolArea" "MiscVal" "DtSold" "PavedDrive.fP" "PavedDrive.fY" "SaleType.fCon" "SaleType.fConLD" "SaleType.fConLI" "SaleType.fConLw" "SaleType.fCWD" "SaleType.fNew" "SaleType.fOth" "SaleType.fWD" "GarageFinish.fNone" "GarageFinish.fRFn" "GarageFinish.fUnf" "GarageCond.fFa" "GarageCond.fGd" "GarageCond.fNone" "GarageCond.fPo" "GarageCond.fTA" "GarageQual.fFa" "GarageQual.fGd" "GarageQual.fNone" "GarageQual.fPo" "GarageQual.fTA" "PoolQC.fFa" "PoolQC.fGd" "PoolQC.fNone" "Fence.fGdWo" "Fence.fMnPrv" "Fence.fMnWw" "Fence.fNone" "MiscFeature.fNone" "MiscFeature.fOthr" "MiscFeature.fShed" "MiscFeature.fTenC"
"676" 676 2 440 28 0 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"677" 677 3 779 0 0 90 0 0 0 0 2006-05-01 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"678" 678 1 240 316 0 120 0 0 0 0 2009-05-01 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"679" 679 3 834 322 82 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"680" 680 2 572 0 0 0 0 0 0 0 2007-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"681" 681 1 264 80 0 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"682" 682 1 281 0 0 56 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"683" 683 2 431 307 0 0 0 0 0 0 2008-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"684" 684 3 702 257 45 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"685" 685 2 486 0 81 0 0 0 0 0 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"686" 686 2 577 219 0 0 0 0 0 0 2007-09-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"687" 687 2 578 144 105 0 0 0 0 0 2007-08-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"688" 688 2 480 0 60 0 0 0 0 0 2007-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"689" 689 2 567 140 0 0 0 0 0 0 2007-10-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"690" 690 2 460 192 28 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"691" 691 2 420 149 0 0 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"692" 692 3 832 382 50 0 0 0 0 0 2007-01-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"693" 693 2 628 320 27 0 0 0 0 0 2006-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"694" 694 1 326 0 0 112 0 0 0 0 2006-12-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"695" 695 2 576 112 0 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"696" 696 2 551 125 0 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"697" 697 1 205 0 0 129 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"698" 698 1 308 0 0 0 0 0 0 0 2006-09-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"699" 699 1 336 416 144 0 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"700" 700 2 530 156 158 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"701" 701 3 765 270 78 0 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"702" 702 2 528 0 0 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"703" 703 3 666 324 100 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"704" 704 2 672 344 0 40 0 0 0 0 2010-05-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"705" 705 2 606 0 35 0 144 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"706" 706 0 0 0 0 0 0 0 0 3500 2010-07-01 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
"707" 707 2 739 380 48 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"708" 708 2 550 192 38 0 0 0 0 0 2009-12-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"709" 709 2 400 100 24 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"710" 710 1 408 0 0 0 0 0 0 0 2008-12-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"711" 711 0 0 0 0 0 0 0 0 0 2008-07-01 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"712" 712 1 384 68 0 98 0 0 0 0 2010-01-01 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"713" 713 2 472 168 120 0 0 0 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"714" 714 2 576 0 288 0 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"715" 715 2 475 0 44 0 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"716" 716 2 478 0 0 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"717" 717 2 704 0 48 143 0 0 0 0 2007-07-01 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"718" 718 2 439 224 0 0 0 0 0 0 2008-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"719" 719 3 983 250 154 216 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"720" 720 1 300 0 0 0 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"721" 721 2 564 114 28 234 0 0 0 0 2006-12-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"722" 722 2 420 160 0 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"723" 723 2 463 0 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"724" 724 1 548 0 0 0 0 156 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"725" 725 3 768 327 64 0 0 0 0 0 2009-02-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"726" 726 2 660 96 0 0 0 0 0 500 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"727" 727 2 540 292 44 0 182 0 0 0 2009-12-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"728" 728 2 632 132 0 0 0 0 0 0 2009-02-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"729" 729 3 888 0 25 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"730" 730 2 539 0 23 112 0 0 0 0 2009-01-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"731" 731 2 608 237 152 0 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"732" 732 2 438 160 22 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"733" 733 2 541 192 84 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"734" 734 1 264 165 0 0 0 0 0 400 2009-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0
"735" 735 1 300 147 0 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"736" 736 2 320 0 341 0 0 0 0 0 2006-10-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"737" 737 2 400 0 0 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"738" 738 3 800 0 116 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"739" 739 0 0 120 0 0 0 0 0 0 2009-03-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"740" 740 2 572 187 56 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"741" 741 2 360 270 0 112 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"742" 742 1 288 168 0 0 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"743" 743 2 539 120 55 0 0 0 0 0 2007-12-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"744" 744 2 480 302 0 0 0 100 0 0 2009-10-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"745" 745 2 462 96 0 70 168 0 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"746" 746 2 831 0 204 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"747" 747 2 554 224 54 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"748" 748 4 864 181 0 386 0 0 0 0 2009-05-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"749" 749 2 527 240 56 154 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"750" 750 1 240 92 0 185 0 0 0 0 2009-04-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"751" 751 0 0 0 160 0 0 0 0 0 2010-06-01 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"752" 752 2 400 0 48 0 0 0 0 0 2007-08-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"753" 753 2 576 168 27 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"754" 754 3 878 192 52 0 0 0 0 0 2006-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"755" 755 2 440 171 48 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"756" 756 2 440 0 24 0 0 0 0 0 2009-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"757" 757 2 578 144 105 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"758" 758 2 440 335 0 0 0 0 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"759" 759 2 440 0 0 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"760" 760 3 752 222 98 0 0 0 0 0 2007-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"761" 761 1 300 0 0 0 0 0 0 450 2009-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0
"762" 762 2 440 0 0 0 0 0 0 0 2009-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"763" 763 2 614 169 45 0 0 0 0 0 2010-06-01 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"764" 764 3 856 0 128 0 0 180 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"765" 765 2 481 0 30 0 0 216 0 0 2006-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"766" 766 2 592 0 174 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"767" 767 2 496 228 66 156 0 0 0 500 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0
"768" 768 1 423 245 0 156 0 0 0 1300 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"769" 769 2 484 120 33 0 0 0 0 0 2006-10-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"770" 770 3 841 503 36 0 0 210 0 0 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"771" 771 2 576 120 0 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"772" 772 2 396 0 0 0 0 0 0 0 2006-04-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"773" 773 2 672 144 0 0 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"774" 774 1 275 0 0 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"775" 775 3 895 315 45 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"776" 776 2 412 0 247 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"777" 777 3 865 144 59 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"778" 778 2 440 241 0 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"779" 779 2 630 0 0 0 0 0 0 0 2007-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"780" 780 2 504 0 0 0 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"781" 781 2 402 220 21 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"782" 782 2 484 0 124 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"783" 783 2 605 0 33 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"784" 784 2 602 303 30 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"785" 785 0 0 0 291 134 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"786" 786 2 457 0 0 0 0 197 0 0 2009-09-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"787" 787 1 416 0 0 196 0 0 0 1200 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"788" 788 2 618 0 45 0 0 0 0 0 2010-01-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"789" 789 1 281 0 0 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"790" 790 2 444 133 168 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"791" 791 2 397 100 16 0 0 0 0 0 2009-09-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"792" 792 2 539 120 0 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"793" 793 2 455 180 130 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"794" 794 2 474 168 130 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"795" 795 2 409 143 46 0 0 0 0 500 2008-10-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"796" 796 2 476 0 50 0 0 204 0 0 2010-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"797" 797 2 528 138 0 0 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"798" 798 1 240 0 0 0 0 0 0 0 2008-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"799" 799 3 820 144 78 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"800" 800 1 240 0 0 264 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"801" 801 2 603 403 114 185 0 0 0 400 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"802" 802 2 440 0 0 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"803" 803 2 410 36 18 0 0 0 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"804" 804 3 1020 52 170 0 0 192 0 0 2009-01-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"805" 805 1 286 0 0 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0
"806" 806 2 554 0 60 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"807" 807 1 384 68 0 0 0 0 0 0 2006-10-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"808" 808 2 528 0 312 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"809" 809 2 484 0 0 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0
"810" 810 2 360 40 156 0 0 0 0 0 2009-11-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0
"811" 811 2 484 265 0 0 0 0 648 0 2006-01-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
