"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd","alley_grvl","alley_pave","landslope_sev","landslope_mod"
"1305",1305,160,2,3395,1,0,0,1,0,"Edwards",0,0,3,7,5,2004,2004,0,0,0,0
"1306",1306,20,1,13281,1,1,0,1,2,"NridgHt",0,0,0,9,5,2006,2007,0,0,0,0
"1307",1307,120,1,7003,1,1,0,1,0,"NridgHt",0,0,3,7,5,2005,2006,0,0,0,0
"1308",1308,20,1,8132,1,0,0,1,0,"CollgCr",0,0,0,5,5,1994,1995,0,0,0,0
"1309",1309,20,2,12100,1,0,0,1,0,"OldTown",0,0,0,5,7,1948,2005,0,0,0,0
"1310",1310,20,1,7153,1,0,0,1,0,"SawyerW",0,0,0,6,5,1991,1991,0,0,0,0
"1311",1311,20,1,17600,1,0,0,1,0,"Crawfor",2,0,0,7,8,1959,2002,0,0,0,0
"1312",1312,20,1,8882,1,0,0,1,0,"CollgCr",0,0,0,7,5,2005,2007,0,0,0,0
"1313",1313,60,1,9572,1,1,0,1,0,"NoRidge",0,0,0,8,5,1990,1990,0,0,0,0
"1314",1314,60,1,14882,1,1,0,1,2,"NoRidge",0,0,0,9,5,1999,1999,0,0,0,0
"1315",1315,20,1,8250,1,0,0,1,0,"Edwards",0,0,0,4,6,1954,1954,0,0,0,0
"1316",1316,60,1,11160,1,0,0,1,0,"NAmes",0,0,0,6,5,1969,1969,0,0,0,0
"1317",1317,20,1,10287,1,1,0,1,0,"CollgCr",0,0,0,8,5,2008,2008,0,0,0,0
"1318",1318,120,4,4277,1,0,0,1,2,"Somerst",0,0,3,7,5,2006,2007,0,1,0,0
"1319",1319,20,1,14781,1,2,0,1,3,"CollgCr",0,0,0,8,5,2001,2002,0,0,0,0
"1320",1320,20,1,10290,1,0,1,1,0,"Edwards",0,0,0,4,5,1954,1954,0,0,0,0
"1321",1321,20,1,8470,1,0,0,1,0,"NAmes",0,0,0,6,3,1957,1957,0,0,0,0
"1322",1322,20,1,6627,1,1,0,1,2,"BrkSide",1,0,0,3,6,1949,1950,0,0,0,0
"1323",1323,60,1,10293,1,1,0,1,0,"NoRidge",0,0,0,7,5,1992,1992,0,0,0,0
"1324",1324,30,1,5380,1,0,3,1,0,"BrkSide",0,0,0,4,7,1940,1950,0,0,0,0
"1325",1325,20,1,10061,1,0,0,1,0,"Somerst",0,0,0,8,5,2006,2007,0,0,0,0
"1326",1326,30,2,3676,1,0,0,1,0,"IDOTRR",0,0,0,4,4,1922,1950,0,0,0,0
"1327",1327,30,3,4340,1,0,1,1,0,"Edwards",0,0,0,3,6,1931,2006,0,0,0,1
"1328",1328,20,1,6660,1,0,0,1,0,"Mitchel",0,0,0,5,9,1982,2008,0,0,0,0
"1329",1329,50,2,10500,1,0,0,1,2,"OldTown",0,0,0,6,7,1920,1950,1,0,0,0
"1330",1330,60,1,9147,1,1,0,1,0,"Gilbert",0,0,0,7,5,1998,1998,0,0,0,0
"1331",1331,20,1,10085,1,0,0,1,0,"Somerst",0,0,0,8,5,2006,2006,0,0,0,0
"1332",1332,80,1,10835,1,1,0,1,0,"CollgCr",0,0,0,5,5,1976,1976,0,0,0,0
"1333",1333,20,1,8944,1,0,0,1,0,"Edwards",0,0,0,4,6,1938,1958,0,0,0,1
"1334",1334,50,2,7260,1,0,0,1,2,"IDOTRR",0,0,0,5,6,1938,1995,0,0,0,0
"1335",1335,160,2,2392,1,0,0,1,0,"BrDale",0,0,3,5,6,1970,1970,0,0,0,0
"1336",1336,20,1,9730,1,0,0,1,0,"NWAmes",0,0,0,6,5,1977,1977,0,0,0,0
"1337",1337,90,1,9333,1,1,0,1,0,"NWAmes",1,0,2,5,5,1973,1973,0,0,0,0
"1338",1338,30,2,4271,1,1,1,1,2,"OldTown",1,0,0,4,4,1941,1950,1,0,0,1
"1339",1339,60,1,13545,1,1,0,1,2,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0
"1340",1340,20,1,9680,1,1,0,1,2,"CollgCr",0,0,0,5,7,1972,1972,0,0,0,0
"1341",1341,20,1,8364,1,0,0,1,0,"NAmes",0,0,0,4,5,1971,1971,0,0,0,0
"1342",1342,20,1,13761,1,0,0,1,0,"SawyerW",3,0,0,6,5,2003,2004,0,0,0,0
"1343",1343,60,1,9375,1,0,0,1,0,"CollgCr",0,0,0,8,5,2002,2002,0,0,0,0
"1344",1344,50,1,7615,1,0,1,1,0,"Crawfor",0,0,0,6,6,1928,1950,0,0,0,0
"1345",1345,60,1,11188,1,1,0,1,2,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0
"1346",1346,30,2,6050,1,0,0,1,0,"OldTown",0,0,0,4,4,1920,1950,0,0,0,0
"1347",1347,20,1,20781,1,2,0,1,3,"NWAmes",2,0,0,7,7,1968,2003,0,0,0,0
"1348",1348,20,1,15399,1,1,3,1,2,"Timber",0,0,0,8,5,2006,2007,0,0,0,0
"1349",1349,20,1,16196,1,3,2,1,0,"SawyerW",0,0,0,7,5,1998,1998,0,0,0,0
"1350",1350,70,2,5300,1,0,0,1,0,"OldTown",0,0,0,8,5,1872,1987,0,1,0,0
"1351",1351,90,1,11734,1,0,0,1,0,"NAmes",1,0,2,5,5,1969,1969,0,0,0,0
"1352",1352,60,1,9317,1,1,0,1,0,"NAmes",0,0,0,6,6,1962,1962,0,0,0,0
"1353",1353,50,2,6050,1,0,0,1,0,"BrkSide",0,0,0,6,9,1937,2000,0,0,0,0
"1354",1354,50,1,14776,1,1,0,1,3,"NoRidge",0,0,0,8,5,1995,1996,0,0,0,0
"1355",1355,60,1,10316,1,1,0,1,0,"CollgCr",0,0,0,7,5,2000,2000,0,0,0,0
"1356",1356,80,1,10294,1,1,0,1,0,"NWAmes",0,0,0,7,6,1968,1992,0,0,0,0
"1357",1357,20,1,9477,1,0,0,1,2,"NAmes",0,0,0,5,5,1966,1966,0,0,0,0
"1358",1358,20,1,12537,1,1,0,1,3,"NAmes",0,0,0,5,6,1971,2008,0,0,0,0
"1359",1359,160,4,2117,1,0,0,1,0,"Somerst",0,0,4,6,5,2000,2000,0,0,0,0
"1360",1360,20,1,16866,1,0,0,1,1,"NridgHt",0,0,0,9,5,2004,2005,0,0,0,0
"1361",1361,70,1,9893,1,0,0,1,0,"SWISU",1,0,0,5,6,1921,1998,0,0,0,0
"1362",1362,20,1,16282,1,1,2,1,0,"StoneBr",0,0,0,7,5,2005,2005,0,0,0,1
"1363",1363,50,1,12513,1,1,0,1,1,"NAmes",1,0,0,4,4,1920,2007,0,0,0,0
"1364",1364,60,1,8572,1,1,0,1,0,"Gilbert",0,0,0,6,5,2006,2007,0,0,0,0
"1365",1365,160,4,3210,1,0,0,1,0,"Somerst",0,0,3,7,5,2005,2005,0,1,0,0
"1366",1366,60,4,7500,1,0,0,1,0,"Somerst",0,0,0,7,5,2000,2000,0,0,0,0
"1367",1367,60,1,9247,1,1,0,1,0,"CollgCr",0,0,0,7,5,1999,1999,0,0,0,0
"1368",1368,160,2,2706,1,0,0,1,0,"MeadowV",0,0,3,5,6,1977,1977,0,0,0,0
"1369",1369,120,2,4435,1,0,0,1,0,"CollgCr",0,0,3,6,5,2003,2004,0,0,0,0
"1370",1370,20,1,10683,1,2,0,1,1,"CollgCr",0,0,0,8,5,2003,2003,0,0,0,0
"1371",1371,50,1,5490,1,0,0,1,2,"OldTown",1,0,0,4,6,1920,1950,0,0,0,0
"1372",1372,80,1,9680,1,0,0,1,0,"NAmes",0,0,0,6,6,1955,1996,0,0,0,0
"1373",1373,60,1,9825,1,0,0,1,2,"CollgCr",0,0,0,7,6,1998,1998,0,0,0,0
"1374",1374,20,1,11400,1,0,0,1,0,"NoRidge",0,0,0,10,5,2001,2002,0,0,0,0
"1375",1375,60,4,10710,1,0,0,1,0,"Somerst",0,0,0,7,5,2005,2005,0,0,0,0
"1376",1376,20,1,11080,1,1,3,1,0,"Timber",0,0,0,8,5,2007,2007,0,0,0,0
"1377",1377,30,1,6344,1,0,1,1,0,"SWISU",0,0,0,6,5,1930,1950,0,0,0,0
"1378",1378,50,1,11058,1,0,0,1,0,"Edwards",0,0,0,5,5,1941,1960,1,0,0,0
"1379",1379,160,2,1974,1,0,0,1,0,"BrDale",0,0,4,6,5,1973,1973,0,0,0,0
"1380",1380,80,1,9808,1,0,0,1,0,"Timber",0,0,0,5,5,2006,2007,0,0,0,0
"1381",1381,30,1,8257,1,0,0,1,0,"Edwards",0,0,0,3,3,1914,1950,1,0,0,0
"1382",1382,20,1,12925,1,1,0,1,2,"NAmes",0,0,0,6,7,1970,1970,0,0,0,0
"1383",1383,70,2,7260,1,0,0,1,2,"OldTown",0,0,0,7,7,1920,1950,0,0,0,0
"1384",1384,30,1,25339,1,0,0,1,0,"Sawyer",0,0,0,5,7,1918,2007,0,0,0,0
"1385",1385,50,1,9120,1,0,0,1,0,"Edwards",0,0,0,6,5,1939,1950,0,0,0,0
"1386",1386,50,2,5476,1,0,0,1,0,"IDOTRR",0,0,0,4,8,1922,2007,0,0,0,0
"1387",1387,60,1,16772,1,1,0,1,0,"NWAmes",3,0,0,7,5,1978,1978,0,0,0,0
"1388",1388,50,2,8580,1,0,0,1,0,"OldTown",1,0,0,6,7,1916,1950,1,0,0,0
"1389",1389,20,1,14934,1,1,3,1,3,"Gilbert",0,0,0,9,5,2006,2007,0,0,0,0
"1390",1390,50,2,6060,1,0,0,1,0,"BrkSide",0,0,0,6,6,1941,1950,0,0,0,0
"1391",1391,20,1,9170,1,0,0,1,0,"CollgCr",0,0,0,7,5,2000,2000,0,0,0,0
"1392",1392,90,1,9009,1,0,0,1,0,"NAmes",0,0,2,5,5,1967,1967,0,0,0,0
"1393",1393,85,1,7906,1,0,0,1,0,"NAmes",0,0,0,5,5,1967,1967,0,0,0,0
"1394",1394,190,2,10860,1,0,0,1,0,"OldTown",0,0,1,6,7,1905,2000,0,1,0,0
"1395",1395,120,1,4098,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2006,2006,0,0,0,0
"1396",1396,60,1,12753,1,1,0,1,0,"Timber",0,0,0,8,5,2005,2006,0,0,0,0
"1397",1397,20,1,57200,1,1,1,1,0,"Timber",0,0,0,5,5,1948,1950,0,0,1,0
"1398",1398,70,2,6171,1,0,0,1,0,"BrkSide",0,0,0,5,8,1920,2004,0,0,0,0
"1399",1399,50,1,7260,1,0,0,1,0,"NAmes",0,0,0,5,4,1950,1982,0,0,0,0
"1400",1400,50,1,6222,1,0,0,1,0,"SWISU",0,0,0,6,6,1925,1990,0,0,0,0
"1401",1401,50,2,6050,1,0,0,1,2,"BrkSide",0,0,0,6,7,1929,1950,0,0,0,0
"1402",1402,60,1,7477,1,1,0,1,0,"Gilbert",0,0,0,6,5,2004,2004,0,0,0,0
"1403",1403,20,1,6826,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0
"1404",1404,20,1,15305,1,1,0,1,3,"Somerst",3,0,0,8,5,2007,2007,0,0,0,0
"1405",1405,50,1,10470,1,0,0,1,2,"OldTown",1,0,0,3,4,1915,1950,1,0,0,0
"1406",1406,120,2,3886,1,1,3,1,0,"Crawfor",0,0,3,8,5,2004,2005,0,0,0,1
"1407",1407,85,1,8515,1,0,0,1,2,"CollgCr",0,0,0,5,7,1972,2007,0,0,0,0
"1408",1408,20,1,8780,1,1,0,1,2,"Mitchel",0,0,0,5,5,1985,1985,0,0,0,0
"1409",1409,70,2,7800,1,0,0,1,0,"OldTown",0,0,0,4,7,1910,1950,0,0,0,0
"1410",1410,60,1,20590,1,1,0,1,3,"NWAmes",0,0,0,7,6,1986,1991,0,0,0,0
"1411",1411,60,1,12499,1,0,0,1,0,"CollgCr",0,0,0,7,5,2001,2001,0,0,0,0
"1412",1412,50,1,9680,1,0,0,1,0,"NAmes",0,0,0,6,8,1950,2005,0,0,0,0
"1413",1413,90,1,7260,1,0,0,1,0,"NAmes",0,0,2,4,5,1949,1950,0,0,0,0
"1414",1414,20,1,11082,1,1,0,1,2,"SawyerW",0,0,0,8,5,2005,2006,0,0,0,0
"1415",1415,50,1,13117,1,0,1,1,0,"BrkSide",0,0,0,6,7,1923,2000,0,1,0,0
"1416",1416,120,1,3686,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2007,2007,0,0,0,0
"1417",1417,190,2,11400,1,0,0,1,0,"OldTown",0,0,1,4,6,1885,1950,0,0,0,0
"1418",1418,60,1,16545,1,1,0,1,0,"NoRidge",0,0,0,8,5,1998,1998,0,0,0,0
"1419",1419,20,1,9275,1,0,0,1,0,"NAmes",0,0,0,5,5,1963,1963,0,0,0,0
"1420",1420,20,1,16381,1,1,0,1,0,"Crawfor",0,0,0,6,5,1969,1969,0,0,0,0
"1421",1421,60,1,11790,1,0,0,1,2,"NWAmes",0,0,0,6,6,1968,1968,0,0,0,0
"1422",1422,120,1,4096,1,0,0,1,0,"NPkVill",0,0,3,6,5,1977,1977,0,0,0,0
"1423",1423,120,2,4472,1,0,0,1,0,"CollgCr",0,0,3,6,5,2003,2003,0,0,0,0
"1424",1424,80,1,19690,1,1,0,1,3,"Edwards",0,0,0,6,7,1966,1966,0,0,0,0
"1425",1425,20,1,9503,1,0,0,1,0,"NAmes",0,0,0,5,5,1958,1983,0,0,0,0
"1426",1426,20,1,10801,1,1,0,1,0,"NAmes",0,0,0,6,6,1959,1959,0,0,0,0
"1427",1427,60,1,11025,1,1,0,1,0,"NoRidge",0,0,0,7,5,1994,1994,0,0,0,0
"1428",1428,50,1,10990,1,0,1,1,0,"NAmes",1,0,0,5,6,1945,1950,1,0,0,0
"1429",1429,30,2,7260,1,0,0,1,2,"OldTown",0,0,0,5,7,1940,1992,0,0,0,0
"1430",1430,20,1,12546,1,1,0,1,2,"NWAmes",0,0,0,6,7,1981,1981,0,0,0,0
"1431",1431,60,1,21990,1,3,0,1,0,"Gilbert",3,0,0,5,5,2005,2005,0,0,0,0
"1432",1432,120,1,4928,1,1,0,1,0,"NPkVill",0,0,3,6,6,1976,1976,0,0,0,0
"1433",1433,30,1,10860,1,0,0,1,0,"OldTown",0,0,0,4,6,1927,2007,1,0,0,0
"1434",1434,60,1,10354,1,1,0,1,0,"Gilbert",0,0,0,6,5,2000,2000,0,0,0,0
"1435",1435,20,1,17480,1,0,2,1,0,"Mitchel",0,0,0,5,5,1977,1977,0,0,0,1
"1436",1436,20,1,8480,1,0,0,1,0,"NAmes",0,0,0,6,9,1962,2005,0,0,0,0
"1437",1437,20,1,9060,1,0,0,1,1,"NAmes",0,0,0,4,6,1971,1971,0,0,0,0
"1438",1438,20,1,12540,1,0,0,1,1,"NridgHt",0,0,0,8,5,2008,2008,0,0,0,0
"1439",1439,20,2,7497,1,0,0,1,0,"OldTown",1,0,0,6,7,1957,1996,0,0,0,0
"1440",1440,60,1,11664,1,0,0,1,0,"NWAmes",0,0,0,7,6,1979,1979,0,0,0,0
"1441",1441,70,1,11605,1,1,1,1,0,"Crawfor",0,0,0,6,7,1922,1994,0,0,0,1
"1442",1442,120,2,4426,1,0,0,1,0,"CollgCr",0,0,3,6,5,2004,2004,0,0,0,0
"1443",1443,60,4,11088,1,0,0,1,0,"Somerst",0,0,0,10,5,2008,2008,0,0,0,0
"1444",1444,30,1,8854,1,0,0,1,0,"BrkSide",0,0,0,6,6,1916,1950,0,0,0,0
"1445",1445,20,1,8563,1,0,0,1,1,"CollgCr",0,0,0,7,5,2004,2004,0,0,0,0
"1446",1446,85,1,8470,1,0,0,1,0,"Sawyer",0,0,0,6,5,1966,1966,0,0,0,0
"1447",1447,20,1,26142,1,1,0,1,3,"Mitchel",0,0,0,5,7,1962,1962,0,0,0,0
"1448",1448,60,1,10080,1,0,0,1,0,"CollgCr",0,0,0,8,5,1995,1996,0,0,0,0
"1449",1449,50,1,11837,1,0,0,1,0,"Edwards",0,0,0,4,7,1910,2000,0,0,0,0
"1450",1450,180,2,1554,1,0,0,1,0,"MeadowV",0,0,4,5,7,1970,1970,0,0,0,0
"1451",1451,90,1,9060,1,0,0,1,1,"NAmes",0,0,2,5,5,1974,1974,0,0,0,0
"1452",1452,20,1,9340,1,0,0,1,0,"Somerst",0,0,0,8,5,2008,2009,0,0,0,0
"1453",1453,180,2,3710,1,0,0,1,0,"Edwards",0,0,3,5,5,2005,2005,0,0,0,0
"1454",1454,20,1,17307,1,0,0,1,0,"Mitchel",0,0,0,5,5,2006,2006,0,0,0,0
"1455",1455,20,4,7562,1,0,0,1,0,"Somerst",0,0,0,7,5,2004,2005,0,1,0,0
"1456",1456,60,1,7979,1,0,0,1,0,"Gilbert",0,0,0,6,5,1999,2000,0,0,0,0
"1457",1457,20,1,13260,1,0,0,1,0,"NWAmes",0,0,0,6,6,1978,1988,0,0,0,0
"1458",1458,70,1,9108,1,0,0,1,0,"Crawfor",0,0,0,7,9,1941,2006,0,0,0,0
"1459",1459,20,1,9785,1,0,0,1,0,"NAmes",0,0,0,5,6,1950,1996,0,0,0,0
"1460",1460,20,1,10012,1,0,0,1,0,"Edwards",0,0,0,5,6,1965,1965,0,0,0,0
