"","x1stflrsf","x2ndflrsf","grlivarea","totrmsabvgrd","centralair_y","masvnrarea","totalbsmtsf","mssubclass","lotarea","overallqual","neighborhood","yearbuilt","overallcond","garagecars","garagearea","openporchsf","paveddrive_fy","saletype_fcwd","garagefinish_fnone","fence_fnone","fireplaces","heatingqc_ex","saleprice"
"1271",1332,192,1524,4,1,0,1332,40,23595,7,19,1979,6,2,586,0,1,0,0,1,1,0,260000
"1272",1489,0,1489,7,1,0,1489,20,9156,6,6,1968,7,2,462,0,1,0,0,1,1,0,185750
"1273",935,0,935,5,1,114,935,20,13526,5,9,1965,6,1,288,0,1,0,0,0,0,0,137000
"1274",1357,0,1357,5,1,84,1019,80,11636,6,15,1959,7,1,312,0,1,0,0,0,1,0,177000
"1275",661,589,1250,8,1,0,661,50,5415,5,2,1910,6,2,552,0,1,0,0,1,1,1,139000
"1276",928,992,1920,10,1,567,928,90,11440,5,11,1948,5,2,400,0,1,0,0,1,0,0,137000
"1277",735,660,1395,6,1,0,723,60,12936,6,6,1972,6,2,497,116,1,0,0,1,1,0,162000
"1278",1724,0,1724,7,1,359,1680,80,17871,6,6,1967,5,2,480,0,1,0,0,1,1,0,197900
"1279",1128,903,2031,7,1,0,1128,60,9548,8,0,2002,5,2,577,211,1,0,0,1,1,1,237000
"1280",698,430,1128,6,1,0,698,50,7560,4,13,1920,4,2,528,0,1,0,0,1,0,0,68400
"1281",1573,0,1573,6,1,110,1573,20,9875,7,0,2002,5,2,544,72,1,0,0,1,0,1,227000
"1282",1339,0,1339,6,1,54,1309,20,8099,7,16,1990,5,2,484,58,1,0,0,1,1,0,180000
"1283",1040,0,1040,5,1,0,1040,20,8861,5,0,1977,7,2,484,0,1,0,0,1,0,0,150500
"1284",912,912,1824,8,1,0,912,90,9494,6,4,1971,5,0,0,0,1,0,1,1,0,0,139000
"1285",1699,748,2447,10,1,0,804,50,9688,6,23,1919,7,1,336,0,1,0,0,1,1,1,169000
"1286",825,587,1412,6,1,0,780,50,6050,6,8,1939,6,1,280,0,1,0,0,1,1,1,132500
"1287",1328,0,1328,6,1,451,1328,20,9790,6,6,1963,5,2,528,26,1,0,0,1,2,0,143000
"1288",1582,0,1582,7,1,621,1624,20,36500,5,19,1964,5,2,390,198,0,0,0,1,0,0,190000
"1289",1659,0,1659,5,1,0,1501,120,5704,8,18,2000,5,2,499,59,1,0,0,1,1,1,278000
"1290",1120,850,1970,8,1,788,1085,60,11151,8,10,2006,5,3,753,74,1,0,0,1,1,1,281000
"1291",1152,0,1152,6,1,86,1152,80,14112,5,11,1964,7,2,484,0,1,0,0,1,1,0,180500
"1292",630,672,1302,6,1,268,630,160,1701,5,22,1972,7,1,264,0,1,0,0,1,0,0,119500
"1293",1378,994,2372,11,0,0,994,70,6660,5,7,1892,4,1,432,287,1,0,0,1,0,0,107500
"1294",832,832,1664,8,1,0,832,60,10218,7,6,1976,5,2,528,28,1,0,0,0,1,0,162900
"1295",864,0,864,5,1,0,864,20,8232,5,15,1955,7,2,572,0,0,0,0,1,0,0,115000
"1296",1052,0,1052,5,1,168,1052,20,8470,5,11,1968,5,1,288,0,1,0,0,0,0,0,138500
"1297",1128,0,1128,6,1,148,1120,20,8780,5,11,1963,6,2,525,20,1,0,0,0,0,0,155000
"1298",1072,0,1072,5,1,82,547,180,3710,6,15,2005,5,2,525,44,1,0,0,1,0,0,140000
"1299",4692,950,5642,12,1,796,6110,60,64200,10,15,2008,5,2,1418,292,1,0,0,1,3,1,160000
"1300",1246,0,1246,6,1,0,1246,20,7575,5,11,1959,7,1,305,0,1,0,0,0,0,1,154000
"1301",1005,978,1983,9,1,344,978,60,10762,7,17,1999,5,2,490,0,1,0,0,1,1,1,225000
"1302",753,741,1494,7,1,0,771,70,7500,6,2,1942,7,1,213,0,0,0,0,1,2,0,177500
"1303",1203,1323,2526,8,1,391,1165,60,10212,8,3,1994,5,3,844,78,1,0,0,1,1,1,290000
"1304",1616,0,1616,7,1,228,1616,20,8761,7,5,2005,5,3,834,59,1,0,0,1,0,1,232000
"1305",976,732,1708,7,1,117,976,160,3395,7,15,2004,5,2,380,40,1,0,0,1,0,1,130000
"1306",1652,0,1652,6,1,300,1652,20,13281,9,10,2006,5,2,840,102,1,0,0,1,2,1,325000
"1307",1368,0,1368,6,1,94,1368,120,7003,7,10,2005,5,2,474,35,1,0,0,1,1,1,202500
"1308",990,0,990,5,1,0,990,20,8132,5,0,1994,5,2,480,64,1,0,0,1,0,1,138000
"1309",1122,0,1122,6,1,0,924,20,12100,5,7,1948,7,2,528,36,1,0,0,0,0,1,147000
"1310",1294,0,1294,6,1,88,1278,20,7153,6,12,1991,5,2,496,51,1,0,0,0,0,0,179200
"1311",1902,0,1902,7,1,0,1902,20,17600,7,2,1959,8,2,567,207,1,0,0,1,2,0,335000
"1312",1274,0,1274,6,1,80,1274,20,8882,7,0,2005,5,2,508,98,1,0,0,1,0,1,203000
"1313",1453,1357,2810,9,1,336,1453,60,9572,8,3,1990,5,2,750,0,1,0,0,1,1,1,302000
"1314",1422,1177,2599,10,1,165,1393,60,14882,9,3,1999,5,3,779,30,1,0,0,1,1,1,333168
"1315",948,0,948,5,1,0,948,20,8250,4,15,1954,6,1,280,36,1,0,0,1,1,1,119000
"1316",1092,1020,2112,9,1,0,952,60,11160,6,11,1969,5,2,576,0,1,0,0,1,2,0,206900
"1317",1630,0,1630,8,1,270,1622,20,10287,8,0,2008,5,3,860,42,1,0,0,1,1,1,295493
"1318",1352,0,1352,5,1,0,1352,120,4277,7,5,2006,5,2,466,241,1,0,0,1,1,1,208900
"1319",1787,0,1787,7,1,178,1753,20,14781,8,0,2001,5,3,748,150,1,0,0,1,1,1,275000
"1320",948,0,948,5,1,132,864,20,10290,4,15,1954,5,1,248,0,1,0,0,1,0,1,111000
"1321",1478,0,1478,6,1,0,1478,20,8470,6,11,1957,3,2,442,0,1,0,0,1,2,0,156500
"1322",720,0,720,4,0,0,0,20,6627,3,8,1949,6,1,287,0,1,0,0,1,0,0,72500
"1323",1061,862,1923,8,1,0,750,60,10293,7,3,1992,5,2,564,39,1,0,0,1,1,1,190000
"1324",708,0,708,5,1,0,420,30,5380,4,8,1940,7,0,0,0,1,0,1,1,0,0,82500
"1325",1795,0,1795,7,1,428,1795,20,10061,8,5,2006,5,3,895,49,1,0,0,1,1,1,147000
"1326",796,0,796,5,0,0,796,30,3676,4,13,1922,4,0,0,0,0,0,1,0,0,0,55000
"1327",774,0,774,6,1,0,544,30,4340,3,15,1931,6,0,0,0,1,0,1,1,0,1,79000
"1328",816,0,816,5,1,0,816,20,6660,5,4,1982,9,1,264,0,1,0,0,0,1,1,130500
"1329",1584,1208,2792,8,1,0,1510,50,10500,6,7,1920,7,2,520,547,1,0,0,0,2,1,256000
"1330",955,677,1632,8,1,0,935,60,9147,7,17,1998,5,2,462,28,1,0,0,1,1,0,176500
"1331",1588,0,1588,7,1,410,1588,20,10085,8,5,2006,5,3,825,45,1,0,0,1,1,1,227000
"1332",954,0,954,6,1,0,911,80,10835,5,0,1976,5,2,576,0,1,0,0,1,0,0,132500
"1333",816,0,816,3,1,0,816,20,8944,4,15,1938,6,1,288,0,1,0,0,1,1,1,100000
"1334",803,557,1360,6,1,0,803,50,7260,5,13,1938,6,1,297,65,1,0,0,0,0,1,125500
"1335",765,600,1365,7,1,312,765,160,2392,5,22,1970,6,2,440,36,1,0,0,1,0,0,125000
"1336",1334,0,1334,6,1,360,1350,20,9730,6,6,1977,5,2,630,16,1,0,0,1,1,0,167900
"1337",1656,0,1656,8,1,564,1656,90,9333,5,6,1973,5,2,506,211,1,0,0,1,0,0,135000
"1338",693,0,693,4,0,0,693,30,4271,4,7,1941,4,0,0,20,0,0,1,1,0,0,52500
"1339",920,941,1861,8,1,0,916,60,13545,7,0,2002,5,2,492,91,1,0,0,1,0,1,200000
"1340",864,0,864,5,1,0,864,20,9680,5,0,1972,7,1,288,0,1,0,0,1,0,1,128500
"1341",872,0,872,5,1,0,858,20,8364,4,11,1971,5,4,480,0,1,0,0,0,0,0,123000
"1342",1114,0,1114,6,1,0,1114,20,13761,6,12,2003,5,2,576,78,1,0,0,1,0,1,155000
"1343",1284,885,2169,7,1,149,1284,60,9375,8,0,2002,5,2,647,87,1,0,0,1,1,1,228500
"1344",1172,741,1913,9,1,0,896,50,7615,6,2,1928,6,2,342,0,1,0,0,1,1,0,177000
"1345",728,728,1456,8,1,0,728,60,11188,7,0,2006,5,2,440,0,1,0,0,1,1,1,155835
"1346",960,0,960,5,1,0,960,30,6050,4,7,1920,4,1,308,0,1,0,0,1,0,0,108500
"1347",2156,0,2156,9,1,0,1568,20,20781,7,6,1968,7,2,508,80,1,0,0,1,1,0,262500
"1348",1776,0,1776,7,1,100,1732,20,15399,8,16,2006,5,3,712,0,1,0,0,1,1,1,283463
"1349",1494,0,1494,5,1,0,1482,20,16196,7,12,1998,5,2,514,25,1,0,0,1,1,1,215000
"1350",938,1215,2358,8,0,0,684,70,5300,8,7,1872,5,0,0,54,1,0,1,1,0,0,122000
"1351",1338,1296,2634,12,1,368,1248,90,11734,5,11,1969,5,4,968,0,1,0,0,1,0,0,200000
"1352",858,858,1716,8,1,318,858,60,9317,6,11,1962,6,2,490,84,1,0,0,1,1,1,171000
"1353",786,390,1176,4,1,0,698,50,6050,6,8,1937,9,2,624,0,0,0,0,1,0,0,134900
"1354",2053,1185,3238,9,1,579,2033,50,14776,8,3,1995,5,3,666,86,1,0,0,1,1,1,410000
"1355",992,873,1865,7,1,0,992,60,10316,7,0,2000,5,3,839,184,1,0,0,1,1,1,235000
"1356",1222,698,1920,8,1,143,570,80,10294,7,6,1968,6,2,487,98,1,0,0,0,1,0,170000
"1357",892,0,892,5,1,65,864,20,9477,5,11,1966,5,1,264,0,1,0,0,0,0,0,110000
"1358",1078,0,1078,6,1,0,1078,20,12537,5,11,1971,6,2,500,0,1,0,0,1,1,1,149900
"1359",769,804,1573,5,1,216,756,160,2117,6,5,2000,5,2,440,32,1,0,0,1,0,1,177500
"1360",1980,0,1980,8,1,66,1980,20,16866,9,10,2004,5,3,770,45,1,0,0,1,1,1,315000
"1361",990,1611,2601,8,1,0,612,70,9893,5,23,1921,6,2,621,0,1,0,0,1,0,1,189000
"1362",1530,0,1530,7,1,16,1530,20,16282,7,18,2005,5,2,430,36,1,0,0,1,1,1,260000
"1363",1281,457,1738,7,1,0,715,50,12513,4,11,1920,4,1,368,0,1,0,0,1,1,0,104900
"1364",616,796,1412,6,1,0,616,60,8572,6,17,2006,5,2,432,36,1,0,0,1,1,1,156932
"1365",520,600,1200,4,1,0,600,160,3210,7,5,2005,5,2,480,166,1,0,0,1,0,1,144152
"1366",814,860,1674,7,1,0,814,60,7500,7,5,2000,5,2,663,96,1,0,0,1,0,1,216000
"1367",882,908,1790,7,1,158,873,60,9247,7,0,1999,5,2,588,88,1,0,0,1,0,1,193000
"1368",925,550,1475,6,1,0,757,160,2706,5,14,1977,6,1,336,26,1,0,0,1,1,1,127000
"1369",848,0,848,4,1,170,848,120,4435,6,0,2003,5,2,420,0,1,0,0,1,0,1,144000
"1370",1668,0,1668,8,1,171,1657,20,10683,8,0,2003,5,2,502,262,1,0,0,1,1,1,232000
"1371",840,534,1374,6,1,0,840,50,5490,4,7,1920,6,1,338,0,1,0,0,1,0,1,105000
"1372",1661,0,1661,8,1,0,992,80,9680,6,11,1955,6,1,377,28,1,0,0,0,1,0,165500
"1373",1108,989,2097,8,1,0,1108,60,9825,7,0,1998,6,2,583,170,1,0,0,1,1,1,274300
"1374",2633,0,2633,8,1,705,2633,20,11400,10,3,2001,5,3,804,140,1,0,0,1,2,1,466500
"1375",1026,932,1958,9,1,0,1026,60,10710,7,5,2005,5,3,936,210,1,0,0,1,1,1,250000
"1376",1571,0,1571,7,1,80,1571,20,11080,8,16,2007,5,3,722,36,1,0,0,1,1,1,239000
"1377",790,0,790,4,0,0,768,30,6344,6,23,1930,5,1,160,141,1,0,0,1,0,0,91000
"1378",984,620,1604,6,1,0,984,50,11058,5,15,1941,5,2,660,68,1,0,0,1,0,1,117000
"1379",483,504,987,5,1,408,483,160,1974,6,22,1973,5,1,264,0,1,0,0,1,0,0,83000
"1380",754,640,1394,7,1,0,384,80,9808,5,16,2006,5,2,400,0,1,0,0,1,0,0,167500
"1381",864,0,864,5,0,0,864,30,8257,3,15,1914,3,1,200,0,1,0,0,1,0,0,58500
"1382",2117,0,2117,7,1,0,1205,20,12925,6,11,1970,7,2,550,42,1,0,0,1,2,1,237500
"1383",998,764,1762,8,1,0,596,70,7260,7,7,1920,7,2,576,0,0,0,0,1,0,1,157000
"1384",1416,0,1416,7,1,0,816,30,25339,5,9,1918,7,2,576,0,0,0,0,1,0,1,112000
"1385",698,560,1258,6,1,0,560,50,9120,6,15,1939,5,1,280,0,0,0,0,0,0,0,105000
"1386",796,358,1154,7,1,0,796,50,5476,4,13,1922,8,1,240,96,0,0,0,0,0,0,125500
"1387",1392,1392,2784,12,1,184,1392,60,16772,7,6,1978,5,2,564,112,1,0,0,0,2,0,250000
"1388",1664,862,2526,10,0,0,714,50,8580,6,7,1916,7,1,216,15,1,1,0,0,1,0,136000
"1389",1746,0,1746,7,1,160,1746,20,14934,9,17,2006,5,3,758,39,1,0,0,1,2,1,377500
"1390",869,349,1218,6,1,0,735,50,6060,6,8,1941,6,2,440,0,1,0,0,1,1,1,131000
"1391",1525,0,1525,6,1,244,1525,20,9170,7,0,2000,5,2,541,36,1,0,0,1,0,1,235000
"1392",1584,0,1584,8,1,0,1584,90,9009,5,11,1967,5,3,792,152,1,0,0,1,0,0,124000
"1393",900,0,900,6,1,0,864,85,7906,5,11,1967,5,1,288,144,1,0,0,0,1,0,123000
"1394",1221,691,1912,7,0,0,482,190,10860,6,7,1905,7,2,672,25,1,0,0,1,1,1,163000
"1395",1500,0,1500,6,1,45,1356,120,4098,7,21,2006,5,3,648,20,1,0,0,1,1,1,246578
"1396",1133,1349,2482,9,1,245,1094,60,12753,8,16,2005,5,3,642,39,1,0,0,1,1,1,281213
"1397",1687,0,1687,7,1,0,747,20,57200,5,16,1948,5,2,572,0,0,0,0,1,2,0,160000
"1398",939,574,1513,8,1,0,939,70,6171,5,8,1920,8,1,180,0,0,0,0,1,0,1,137500
"1399",1136,768,1904,7,1,0,1208,50,7260,5,11,1950,4,1,240,0,1,0,0,0,0,0,138000
"1400",1160,448,1608,7,1,0,976,50,6222,6,23,1925,6,1,216,16,1,0,0,0,1,1,137450
"1401",950,208,1158,5,1,0,862,50,6050,6,8,1929,7,1,208,0,1,0,0,1,1,0,120000
"1402",864,729,1593,8,1,0,839,60,7477,6,17,2004,5,2,398,75,1,0,0,1,1,1,193000
"1403",1294,0,1294,6,1,0,1286,20,6826,7,0,2006,5,2,662,55,1,0,0,1,1,1,193879
"1404",1464,0,1464,6,1,84,1485,20,15305,8,5,2007,5,3,754,160,1,0,0,1,0,1,282922
"1405",694,520,1214,6,1,0,672,50,10470,3,7,1915,4,3,936,0,1,0,0,0,0,0,105000
"1406",1646,0,1646,5,1,174,1594,120,3886,8,2,2004,5,2,482,53,1,0,0,1,1,1,275000
"1407",768,0,768,5,1,0,768,85,8515,5,0,1972,7,2,396,0,1,0,0,0,0,0,133000
"1408",833,0,833,5,1,0,833,20,8780,5,4,1985,5,0,0,0,1,0,1,0,0,1,112000
"1409",741,622,1363,6,1,0,622,70,7800,4,7,1910,7,2,528,0,1,0,0,1,0,0,125500
"1410",1236,857,2093,7,1,123,791,60,20590,7,6,1986,6,2,542,63,1,0,0,0,1,0,215000
"1411",944,896,1840,6,1,0,944,60,12499,7,0,2001,5,2,622,45,1,0,0,1,0,1,230000
"1412",1112,556,1668,6,1,0,856,50,9680,6,11,1950,8,1,271,0,1,0,0,0,0,1,140000
"1413",1040,0,1040,6,0,0,0,90,7260,4,11,1949,5,2,420,0,1,0,0,1,0,0,90000
"1414",1844,0,1844,7,1,366,1844,20,11082,8,12,2005,5,2,620,44,1,0,0,1,1,1,257000
"1415",1053,795,1848,8,1,0,833,50,13117,6,8,1923,7,2,370,0,0,0,0,1,1,0,207000
"1416",1569,0,1569,7,1,130,1386,120,3686,7,21,2007,5,3,660,20,1,0,0,1,1,1,175900
"1417",1246,1044,2290,11,1,0,777,190,11400,4,7,1885,6,2,560,0,0,0,0,1,0,0,122500
"1418",1310,1140,2450,7,1,731,1284,60,16545,8,3,1998,5,3,1069,126,1,0,0,1,1,1,340000
"1419",1144,0,1144,6,1,0,1144,20,9275,5,11,1963,5,1,336,88,1,0,0,1,0,0,124000
"1420",1844,0,1844,7,1,312,1844,20,16381,6,2,1969,5,2,540,73,1,0,0,1,1,0,223000
"1421",708,708,1416,7,1,420,708,60,11790,6,6,1968,6,2,776,169,1,0,0,1,1,0,179900
"1422",1069,0,1069,4,1,0,1069,120,4096,6,20,1977,5,2,440,55,1,0,0,1,1,0,127500
"1423",848,0,848,3,1,170,848,120,4472,6,0,2003,5,2,420,0,1,0,0,1,0,1,136500
"1424",1575,626,2201,8,1,0,697,80,19690,6,15,1966,7,2,432,236,1,0,0,0,1,0,274970
"1425",1344,0,1344,6,1,0,1024,20,9503,5,11,1958,5,1,484,28,1,0,0,0,1,0,144000
"1426",1252,0,1252,7,1,243,1252,20,10801,6,11,1959,6,2,528,39,1,0,0,1,0,1,142000
"1427",1223,904,2127,5,1,448,1223,60,11025,7,3,1994,5,2,525,132,1,0,0,1,2,1,271000
"1428",1048,510,1558,6,1,0,913,50,10990,5,11,1945,6,1,288,0,1,0,0,1,1,0,140000
"1429",804,0,804,4,1,294,788,30,7260,5,7,1940,7,1,240,0,1,0,0,0,2,0,119000
"1430",1440,0,1440,7,1,310,1440,20,12546,6,6,1981,7,2,467,0,1,0,0,1,1,1,182900
"1431",734,1104,1838,7,1,0,732,60,21990,5,17,2005,5,2,372,40,1,0,0,1,1,1,192140
"1432",958,0,958,5,1,0,958,120,4928,6,20,1976,6,2,440,60,1,0,0,1,0,0,143750
"1433",968,0,968,5,1,0,656,30,10860,4,7,1927,6,1,216,0,1,0,0,1,0,0,64500
"1434",962,830,1792,8,1,318,936,60,10354,6,17,2000,5,2,451,0,1,0,0,1,1,1,186500
"1435",1126,0,1126,5,1,0,1126,20,17480,5,4,1977,5,2,484,41,0,0,0,1,1,0,160000
"1436",1537,0,1537,7,1,237,1319,20,8480,6,11,1962,9,2,462,36,1,0,0,0,1,0,174000
"1437",864,0,864,5,1,0,864,20,9060,4,11,1971,6,2,528,0,1,0,0,0,0,0,120500
"1438",1932,0,1932,7,1,426,1932,20,12540,8,10,2008,5,3,774,66,1,0,0,1,1,1,394617
"1439",1236,0,1236,6,1,0,912,20,7497,6,7,1957,7,2,923,158,1,0,0,0,0,0,149700
"1440",1040,685,1725,6,1,96,539,60,11664,7,6,1979,6,2,550,88,1,0,0,1,1,0,197000
"1441",1423,748,2555,11,1,0,588,70,11605,6,2,1922,7,2,672,0,1,0,0,1,1,0,191000
"1442",848,0,848,3,1,147,848,120,4426,6,0,2004,5,2,420,0,1,0,0,1,1,1,149300
"1443",1026,981,2007,10,1,160,1017,60,11088,10,5,2008,5,3,812,52,1,0,0,1,1,1,310000
"1444",952,0,952,4,0,0,952,30,8854,6,8,1916,6,1,192,98,0,0,0,1,1,0,121000
"1445",1422,0,1422,7,1,106,1422,20,8563,7,0,2004,5,2,626,60,1,0,0,1,0,1,179600
"1446",913,0,913,6,1,0,814,85,8470,6,9,1966,5,1,240,0,1,0,0,1,0,0,129000
"1447",1188,0,1188,6,1,189,1188,20,26142,5,4,1962,7,1,312,39,0,0,0,1,0,0,157900
"1448",1220,870,2090,8,1,438,1220,60,10080,8,0,1995,5,2,556,65,1,0,0,1,1,1,240000
"1449",796,550,1346,6,0,0,560,50,11837,4,15,1910,7,1,384,24,1,0,0,0,0,0,112000
"1450",630,0,630,3,1,0,630,180,1554,5,14,1970,7,0,0,0,1,0,1,1,0,1,92000
"1451",896,896,1792,8,1,0,896,90,9060,5,11,1974,5,0,0,45,1,0,1,1,0,0,136000
"1452",1578,0,1578,7,1,194,1573,20,9340,8,5,2008,5,3,840,36,1,0,0,1,1,1,287090
"1453",1072,0,1072,5,1,80,547,180,3710,5,15,2005,5,2,525,28,1,0,0,1,0,0,145000
"1454",1140,0,1140,6,1,0,1140,20,17307,5,4,2006,5,0,0,56,1,0,1,1,0,1,84500
"1455",1221,0,1221,6,1,0,1221,20,7562,7,5,2004,5,2,400,113,1,0,0,1,0,1,185000
"1456",953,694,1647,7,1,0,953,60,7979,6,17,1999,5,2,460,40,1,0,0,1,1,1,175000
"1457",2073,0,2073,7,1,119,1542,20,13260,6,6,1978,6,2,500,0,1,0,0,0,2,0,210000
"1458",1188,1152,2340,9,1,0,1152,70,9108,7,2,1941,9,1,252,60,1,0,0,0,2,1,266500
"1459",1078,0,1078,5,1,0,1078,20,9785,5,11,1950,6,1,240,0,1,0,0,1,0,0,142125
"1460",1256,0,1256,6,1,0,1256,20,10012,5,15,1965,6,1,276,68,1,0,0,1,0,0,147500
