"id","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","dtsold","paveddrive_fp","paveddrive_fy","saletype_fcon","saletype_fconld","saletype_fconli","saletype_fconlw","saletype_fcwd","saletype_fnew","saletype_foth","saletype_fwd","garagefinish_fnone","garagefinish_frfn","garagefinish_funf","garagecond_ffa","garagecond_fgd","garagecond_fnone","garagecond_fpo","garagecond_fta","garagequal_ffa","garagequal_fgd","garagequal_fnone","garagequal_fpo","garagequal_fta","poolqc_ffa","poolqc_fgd","poolqc_fnone","fence_fgdwo","fence_fmnprv","fence_fmnww","fence_fnone","miscfeature_fnone","miscfeature_fothr","miscfeature_fshed","miscfeature_ftenc","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","totrmsabvgrd","fireplaces","garageyrblt","heatingqc_ex","heatingqc_fa","heatingqc_gd","heatingqc_po","centralair_y","electrical_fusef","electrical_fusep","electrical_mix","electrical_sbrkr","garagetype_2types","garagetype_attchd","garagetype_basment","garagetype_builtin","garagetype_carport","garagetype_detchd","kitchenqual_ex","kitchenqual_fa","kitchenqual_gd","functional_maj1","functional_maj2","functional_min1","functional_min2","functional_mod","functional_sev","fireplacequ_ex","fireplacequ_fa","fireplacequ_gd","fireplacequ_po","fireplacequ_ta","yearremodadd","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd1","alley_grvl","alley_pave","landslope_sev","landslope_mod","saleprice"
"449",449,1,198,0,0,0,0,0,0,0,"2006-06-01",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,780,596,0,1376,0,0,2,0,3,1,7,1,1937,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA",50,2,8650,1,0,1,1,0,"IDOTRR",0,0,0,6,6,1937,1950,0,0,0,0,119500
"450",450,1,308,0,176,0,0,0,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,679,504,0,1183,0,0,1,1,2,1,6,0,1981,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",331,"Unf",0,318,649,"GasA",50,2,6050,1,0,0,1,0,"OldTown",0,0,0,3,7,1948,2002,0,0,0,0,120000
"451",451,1,270,0,113,0,0,0,0,0,"2006-06-01",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,813,0,0,813,0,0,1,0,2,1,5,0,1932,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,813,813,"GasA",30,2,5754,1,0,0,1,0,"OldTown",0,0,0,6,8,1930,2005,0,0,0,0,110000
"452",452,2,576,200,54,0,0,0,0,0,"2006-12-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1533,0,0,1533,1,0,2,0,2,1,5,2,1975,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1975,"Gable","WdShngl","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",655,"Unf",0,878,1533,"GasA",20,1,70823,1,1,2,1,0,"ClearCr",0,0,0,7,5,1975,1975,0,0,0,1,280000
"453",453,2,422,144,122,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,888,868,0,1756,1,0,2,1,3,1,7,0,1996,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,"Gd","TA","PConc","Ex","TA","No","ALQ",742,"Unf",0,130,872,"GasA",60,1,9303,1,1,0,1,2,"Timber",0,0,0,6,5,1996,1997,0,0,0,0,204000
"454",454,2,676,0,30,0,0,0,0,0,"2009-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,786,804,0,1590,0,0,2,1,3,1,6,0,2008,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,768,768,"GasA",60,4,9075,1,0,0,1,0,"Somerst",0,0,0,8,5,2008,2008,0,0,0,0,210000
"455",455,2,560,0,0,0,0,0,0,0,"2006-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1728,0,0,1728,2,0,2,0,4,2,8,0,1976,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1606,"Unf",0,122,1728,"GasA",90,1,9360,1,0,0,1,0,"Mitchel",0,0,2,5,5,1976,1976,0,0,0,0,188000
"456",456,2,528,0,0,0,0,0,0,0,"2007-09-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1242,0,0,1242,0,0,1,1,3,1,6,1,1973,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"TA","TA","CBlock","TA","TA","No","ALQ",916,"Unf",0,326,1242,"GasA",20,1,9680,1,0,0,1,0,"NWAmes",0,0,0,7,6,1973,1973,0,0,0,0,175500
"457",457,3,513,0,0,96,0,0,0,0,"2008-05-01",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,624,720,0,1344,0,0,1,0,4,1,7,0,1916,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA",70,2,4605,1,0,0,1,0,"OldTown",0,0,0,5,5,1916,1950,1,0,0,0,98000
"458",458,2,529,224,137,0,0,0,0,0,"2008-03-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1663,0,0,1663,1,0,1,0,2,1,6,2,1954,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","BLQ",1116,"Unf",0,248,1364,"GasA",20,1,53227,1,1,2,1,3,"ClearCr",0,0,0,4,6,1954,1994,0,0,0,1,256000
"459",459,1,228,192,63,0,0,0,0,0,"2008-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,833,833,0,1666,0,0,1,0,3,1,7,1,1925,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1996,"Hip","CompShg","Stucco","Wd Shng","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,588,588,"GasA",70,2,5100,1,0,0,1,0,"OldTown",0,0,0,8,7,1925,1996,1,0,0,0,161000
"460",460,1,352,0,0,248,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,979,224,0,1203,1,0,1,0,3,1,5,1,1950,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1950,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",161,"TA","TA","CBlock","TA","TA","No","LwQ",185,"Unf",0,524,709,"GasA",50,1,7015,1,1,1,1,2,"BrkSide",0,0,0,5,4,1950,1950,0,0,0,0,110000
"461",461,2,552,0,150,0,0,0,0,0,"2009-12-01",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,832,1103,0,1935,1,0,2,1,3,1,8,0,2009,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",110,"Gd","TA","PConc","Gd","TA","No","GLQ",544,"Unf",0,288,832,"GasA",60,4,8079,1,1,0,1,0,"Somerst",3,0,0,8,5,2009,2009,0,0,0,0,263435
"462",462,2,576,256,0,0,0,0,0,0,"2009-04-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,575,560,0,1135,1,0,1,0,3,1,6,0,1971,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","Gd","Gd","No","ALQ",350,"BLQ",210,0,560,"GasA",70,1,7260,1,0,0,1,0,"SWISU",1,0,0,7,9,1936,2007,0,0,0,0,155000
"463",463,1,360,0,0,236,0,0,0,0,"2009-12-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,864,0,0,864,0,0,1,0,3,1,5,1,1965,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1965,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",553,"BLQ",311,0,864,"GasA",20,1,8341,1,1,0,1,0,"Sawyer",0,0,0,5,5,1965,1965,0,0,0,0,62383
"464",464,1,240,0,0,0,0,0,0,0,"2008-08-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,849,811,0,1660,0,0,1,1,3,1,6,1,1939,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,"Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",326,"Unf",0,389,715,"GasA",70,1,12062,1,1,3,1,0,"Crawfor",0,0,0,6,7,1934,1995,0,0,0,1,188700
"465",465,0,0,0,0,0,0,0,0,0,"2009-08-01",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1040,0,0,1040,0,0,2,0,3,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",136,"TA","TA","CBlock","Gd","TA","No","Rec",616,"Unf",0,424,1040,"GasA",20,1,8490,1,0,3,1,0,"CollgCr",0,0,0,5,5,1978,1978,0,0,0,1,124000
"466",466,2,398,144,20,0,0,0,0,0,"2006-05-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1414,0,0,1414,0,0,2,0,2,1,6,1,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1375,1375,"GasA",120,2,3072,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2004,2004,0,0,0,0,178740
"467",467,2,526,0,0,0,0,176,0,0,"2007-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1277,0,0,1277,1,0,1,0,2,1,5,1,1970,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1970,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","Gd","Gd","GLQ",778,"Unf",0,499,1277,"GasA",20,1,10713,1,0,0,1,0,"NAmes",0,0,0,7,5,1970,1970,0,0,0,0,167000
"468",468,1,312,168,0,0,0,0,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,888,756,0,1644,0,0,1,1,3,1,7,2,1942,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1995,"Gable","CompShg","MetalSd","MetalSd","Stone",224,"TA","TA","CBlock","TA","TA","No","LwQ",386,"Unf",0,342,728,"GasA",70,1,9559,1,0,0,1,0,"NAmes",1,0,0,5,7,1942,1995,0,0,0,0,146500
"469",469,3,866,0,44,0,0,0,0,0,"2007-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1634,0,0,1634,0,0,2,0,3,1,7,1,2006,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",248,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1626,1626,"GasA",20,1,11526,1,1,0,1,0,"NridgHt",0,0,0,8,5,2006,2006,0,0,0,0,250000
"470",470,2,506,144,70,0,0,0,0,0,"2008-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,832,878,0,1710,0,0,2,1,3,1,7,0,1993,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,"Gd","TA","PConc","Gd","TA","No","GLQ",426,"Unf",0,406,832,"GasA",60,1,9367,1,1,0,1,2,"SawyerW",3,0,0,6,5,1993,1993,0,0,0,0,187000
"471",471,2,528,0,54,0,0,140,0,0,"2010-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1502,0,0,1502,1,0,1,1,1,1,4,0,1985,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1985,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",368,"BLQ",1120,0,1488,"GasA",120,1,6820,1,1,0,1,2,"StoneBr",0,0,3,8,5,1985,1985,0,0,0,0,212000
"472",472,2,534,0,0,0,0,276,0,0,"2007-11-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1161,808,0,1969,0,0,2,1,3,1,8,1,1977,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1977,"Mansard","WdShake","WdShing","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,808,808,"GasA",60,1,12044,1,0,0,1,0,"NWAmes",2,0,0,7,6,1977,1977,0,0,0,0,190000
"473",473,2,525,0,28,0,0,0,0,0,"2008-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1072,0,0,1072,1,0,1,0,2,1,5,0,2005,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"TA","TA","PConc","Gd","TA","Gd","GLQ",459,"Unf",0,88,547,"GasA",180,2,3710,1,0,0,1,0,"Edwards",0,0,3,6,5,2005,2005,0,0,0,0,148000
"474",474,3,908,250,63,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1976,0,0,1976,1,0,2,0,2,1,7,1,2006,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",304,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1350,"Unf",0,626,1976,"GasA",20,1,15087,1,1,0,1,0,"NridgHt",0,0,0,8,5,2006,2007,0,0,0,0,440000
"475",475,2,499,96,48,0,0,0,0,0,"2007-08-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1652,0,0,1652,1,0,2,0,2,1,6,0,2000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1196,"Unf",0,298,1494,"GasA",120,1,5371,1,0,0,1,0,"StoneBr",0,0,3,8,5,2000,2000,0,0,0,0,251000
"476",476,2,624,0,24,0,0,192,0,0,"2007-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,970,0,0,970,1,0,1,0,2,1,5,0,1996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",630,"Unf",0,340,970,"GasA",20,1,8560,1,0,0,1,2,"Sawyer",0,0,0,5,6,1963,1963,0,0,0,0,132500
"477",477,2,508,140,39,0,0,0,0,0,"2008-04-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1493,0,0,1493,1,0,2,0,3,1,7,1,1997,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",215,"TA","TA","PConc","Gd","TA","Gd","GLQ",994,"Unf",0,484,1478,"GasA",20,1,13200,1,0,0,1,0,"CollgCr",0,0,0,6,5,1997,1998,0,0,0,1,208900
"478",478,3,694,414,84,0,0,0,0,0,"2007-03-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2069,574,0,2643,0,0,2,1,3,1,9,1,2006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",772,"Ex","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,2153,2153,"GasA",60,1,13798,1,0,0,1,0,"NridgHt",0,0,0,9,5,2006,2006,0,0,0,0,380000
"479",479,3,826,208,44,0,0,0,0,0,"2009-09-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1718,0,0,1718,1,0,2,0,3,1,7,1,2007,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",336,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1288,"Unf",0,417,1705,"GasA",20,1,10716,1,0,0,1,0,"CollgCr",0,0,0,8,5,2007,2008,0,0,0,0,297000
"480",480,2,672,0,72,0,0,0,0,0,"2007-03-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1131,0,0,1131,0,0,1,0,2,1,7,0,1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Hip","CompShg","Stucco","Stucco","BrkCmn",435,"TA","TA","BrkTil","Fa","TA","No","Rec",168,"Unf",0,739,907,"GasA",30,2,5975,1,0,1,1,0,"OldTown",0,0,0,4,7,1937,2000,0,0,0,0,89471
"481",481,3,772,519,112,0,0,0,0,0,"2006-03-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1850,0,0,1850,1,0,2,0,3,1,8,1,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",378,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1261,"Unf",0,572,1833,"GasA",20,1,16131,1,1,0,1,1,"NridgHt",0,0,0,9,5,2004,2005,0,0,0,0,326000
"482",482,3,874,206,49,0,0,0,0,0,"2006-08-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1792,0,0,1792,1,0,2,0,2,1,6,1,2003,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",562,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1567,"Unf",0,225,1792,"GasA",20,1,11918,1,1,3,1,0,"NridgHt",0,0,0,9,5,2003,2004,0,0,0,0,374000
"483",483,1,164,0,0,0,0,0,0,0,"2009-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,916,910,0,1826,1,0,1,1,4,1,7,1,1915,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2005,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","PConc","TA","TA","No","ALQ",299,"Unf",0,611,910,"GasA",70,2,2550,1,0,0,1,2,"OldTown",0,0,0,7,8,1915,2005,0,1,0,0,155000
"484",484,2,402,0,125,0,0,0,0,0,"2006-05-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1216,0,0,1216,1,0,2,0,2,1,5,0,1998,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",116,"TA","TA","PConc","Ex","TA","No","GLQ",897,"Unf",0,319,1216,"GasA",120,2,4532,1,0,0,1,1,"Mitchel",0,0,4,6,5,1998,1998,0,0,0,0,164000
"485",485,1,264,0,132,0,0,0,0,0,"2007-03-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,999,0,0,999,1,0,1,0,3,1,6,0,1963,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",588,"Unf",0,411,999,"GasA",20,1,7758,1,1,0,1,2,"Sawyer",0,0,0,5,7,1962,2001,0,0,0,0,132500
"486",486,1,264,0,80,120,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1113,0,0,1113,0,0,1,0,3,1,5,1,1950,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","CBlock","TA","TA","No","ALQ",607,"Unf",0,506,1113,"GasA",20,1,9680,1,0,0,1,0,"NAmes",0,0,0,5,7,1950,2007,0,0,0,0,147000
"487",487,2,515,0,0,0,0,0,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1073,0,0,1073,1,0,1,1,3,1,6,0,1965,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,"TA","TA","CBlock","TA","TA","No","ALQ",836,"Unf",0,237,1073,"GasA",20,1,10368,1,0,0,1,0,"NAmes",0,0,0,5,7,1965,1965,0,0,0,0,156000
"488",488,2,487,224,0,0,0,180,0,0,"2007-02-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1484,0,0,1484,0,0,2,0,3,1,7,1,1971,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1971,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",998,"Unf",0,486,1484,"GasA",20,1,12313,1,1,0,1,0,"NWAmes",0,0,0,5,6,1971,1971,0,0,0,0,175000
"489",489,2,520,142,0,0,0,0,0,0,"2006-05-01",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1766,648,0,2414,0,0,2,0,3,2,10,1,1970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","Fa","No","BLQ",664,"Unf",0,290,954,"GasA",190,1,10860,1,0,0,1,2,"OldTown",0,0,1,5,4,1900,1970,0,0,0,0,160000
