"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
408,70,"RL",124.803846094582,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",6,"7",1915,1976,"Low","Low","Med","None",0,"TA","TA","BrkTil","Gd","High","No","Med","Unf",28.9827534923789,28.9827534923789,"GasA","Ex","Y","High",0,40.9878030638384,0,0,2,0,4,1,"TA",8,"High",0,"Low","High",1960,17.5499287747842,"Y",0,0,160,0,0,0,"None","None",3,2008,"Med","Med_High",12.083905011556
409,60,"RL",118.970584599724,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",7,"5",2006,2006,"Low","Low","VinylSd","BrkFace",350,"Gd","TA","Other","Ex","High","No","Med","Unf",32.6036807738022,32.6036807738022,"GasA","Ex","Y","High",0,46.6047207909242,0,0,2,1,3,1,"Gd",9,"High",1,"TA","High",2006,30.7733651068582,"Y",13.856406460551,7.87400787401181,0,0,0,0,"None","None",8,2007,"High","High",12.5425448821514
410,60,"FV",103.923048454133,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",8,"5",2007,2008,"Low","Low","VinylSd","Stone",100,"Gd","TA","Other","Ex","High","No","High","Unf",15.6524758424985,32.1558703816271,"GasA","Ex","Y","High",0,45.5850852801659,1,0,2,1,3,1,"Ex",8,"High",1,"TA","High",2008,28.9136645896019,"Y",0,10.0995049383621,0,0,0,0,"None","None",4,2008,"High","High",12.7359653320134
411,20,"RL",97.8314877736202,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"Low",1958,1958,"Low","Low","Low","None",0,"TA","Po","Stone","TA","Med","No","Med","Unf",35.7211421989835,35.7211421989835,"GasA","Med","Y","Med",0,35.7211421989835,0,0,1,0,3,1,"TA",5,"Med",0,"Low","High",1958,18.7082869338697,"Y",0,0,0,0,0,0,"None","None",6,2009,"Med","Med",11.0020998412042
412,190,"RL",186.145104689863,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","True_Med","Med","Norm","fmCon",5,"5",1955,1955,"Med","Low","Med","None",0,"TA","TA","Stone","TA","High","Med","Low","Unf",0,32.4961536185438,"GasA","Med","N","High",0,32.4961536185438,1,0,1,0,3,1,"TA",5,"High",0,"Low","High",1955,23.9165214862028,"Y",16.2480768092719,0,0,0,0,0,"None","None",1,2006,"Med","Med_High",11.8844890214027
413,20,"FV",66.3551053047164,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",7,"5",2009,2009,"Low","Low","Med","Stone",432,"Ex","TA","Other","Ex","High","Med","High","Unf",29.8663690461362,38.3405790253616,"GasA","Ex","Y","High",0,38.4447655734822,1,0,2,1,2,1,"Gd",7,"High",1,"TA","High",2009,22,"Y",0,12,0,0,0,0,"None","None",6,2010,"High","High",12.3104326608544
414,30,"Othr",94.6572765295939,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",5,"6",1927,1950,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",31.7490157327751,31.7490157327751,"GasA","Med","Y","Med",0,32.0624390837628,0,0,1,0,2,1,"TA",5,"High",1,"TA","Med",1927,18.9736659610103,"Y",0,0,130,0,0,0,"None","None",3,2010,"Med","Med_High",11.6526874073454
415,60,"RL",105.962257431597,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","True_Med","Med","Norm","Fam",7,"5",1993,1993,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","Low","GLQ",22.3383079036887,32.86335345031,"GasA","Ex","Y","High",0,45.7930125674212,0,1,2,1,3,1,"Gd",9,"High",1,"TA","High",1993,26.0384331325831,"Y",14,13.6747943311773,0,0,0,0,"None","None",12,2008,"Med","Med_High",12.3371009079366
416,20,"RL",94.3345111822815,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"5",2007,2007,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High","Unf",36.2767142944341,36.6060104354463,"GasA","Ex","Y","High",0,36.6060104354463,0,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2007,19.8997487421324,"Y",10,5.47722557505166,0,0,0,0,"None","None",8,2007,"High","High",12.1069923678295
417,60,"RL",88.5663593019381,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"7",1978,1978,"Med","Low","High","BrkFace",203,"TA","TA","Stone","TA","High","No","Med","Unf",21.51743479135,25.9229627936314,"GasA","Med","Y","High",0,37.4165738677394,0,0,1,1,3,1,"TA",6,"High",1,"TA","High",1978,20.976176963403,"Y",0,0,0,0,0,0,"None","None",3,2006,"Med","Med_High",11.9150516718129
418,70,"RL",149.733095873958,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Low","Norm","Fam",6,"6",1918,1950,"Med","Low","Med","None",0,"TA","TA","BrkTil","Gd","High","No","Low","Unf",15.556349186104,37.0135110466435,"GasW","Med","N","Med",0,51.2249938994628,1,0,2,1,4,1,"TA",10,"High",1,"TA","Med",1918,29.3938769133981,"N",0,0,0,0,0,0,"None","None",11,2007,"Med","Med_High",12.3842188309136
419,50,"RL",90.3327183250897,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"6",1940,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",21.0713075057055,27.495454169735,"GasA","Med","N","Med",0,33.6749164809655,1,0,1,1,3,1,"TA",7,"High",0,"Low","Med",1940,15.4919333848297,"P",0,0,0,0,0,0,"None","None",4,2007,"Med","Low",11.7440371859336
420,20,"RL",91.9238815542512,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"6",1968,1968,"Low","Low","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Low","Unf",16.7630546142402,32.4961536185438,"GasA","Ex","Y","High",0,32.4961536185438,1,0,1,0,3,1,"TA",6,"High",1,"Fa","High",1968,17.4355957741627,"Y",0,9.21954445729289,184,0,0,0,"None","None",7,2010,"Med","Med_High",11.8635823365834
421,90,"Othr",84.0238061504,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","fmCon",7,"5",1997,1998,"Low","Low","VinylSd","BrkFace",200,"TA","Gd","Other","Gd","High","Gd","High","Unf",5.91607978309962,36.6606055596467,"GasA","Ex","Y","High",0,36.6606055596467,2,0,2,0,2,2,"TA",8,"High",0,"Low","High",1997,28,"Y",0,0,0,0,0,0,"None","None",11,2008,"Med","Med",12.2370866990593
422,20,"RL",128.976742089417,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"7",1977,2000,"Low","Low","CemntBd","Stone",126,"Gd","TA","Stone","Gd","High","No","Med","Unf",18.8679622641132,40.024992192379,"GasA","Med","Y","High",0,40.024992192379,0,1,2,0,3,1,"Gd",8,"High",1,"TA","High",1977,23,"Y",15.4919333848297,0,0,0,0,0,"None","None",6,2009,"Med","Med_High",12.2783933071098
423,20,"RL",147.478812037526,"Pave","None","Reg","HLS","AllPub","NotCulD","Othr","Med","Low","Norm","Fam",5,"5",1954,1954,"Med","Low","High","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",31.4324672910034,31.4324672910034,"GasA","Ex","Y","Med",0,31.4324672910034,0,0,1,0,2,1,"TA",4,"High",0,"Low","High",1954,22.8035085019828,"N",0,0,0,0,0,0,"None","None",2,2008,"Med","Med_High",11.6351430976945
424,60,"RL",95.9166304662544,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"5",1998,1998,"Low","Low","VinylSd","BrkFace",473,"Gd","TA","Other","Gd","High","No","High","Unf",22,38.3405790253616,"GasA","Med","Y","High",0,51.2835256198323,1,0,2,1,4,1,"Gd",8,"High",1,"TA","High",1998,26.3818119165458,"Y",0,8.12403840463596,0,0,0,0,"None","None",6,2008,"Med","Med_High",12.6603279178078
425,20,"RL",94.8683298050514,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"5",1956,1956,"Low","Low","Med","BrkFace",74,"TA","TA","Stone","Gd","High","No","Low","Unf",24.0831891575846,34.5832329315812,"GasA","Med","Y","Med",0,34.5832329315812,1,0,1,0,2,1,"TA",6,"High",1,"TA","High",1956,17.2336879396141,"Y",0,6.6332495807108,0,0,0,0,"None","None",5,2008,"Med","Med_High",11.8422292121128
426,60,"Othr",58.1205643468816,"Pave","Grvl","Reg","HLS","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",7,"8",1946,1992,"Low","Low","High","None",0,"TA","Gd","Stone","TA","High","No","Med","Unf",25.5147016443461,25.5147016443461,"GasA","Med","Y","High",0,37.2692903071684,0,0,1,1,3,1,"TA",6,"High",2,"TA","Med",1947,15.4919333848297,"P",0,0,126,0,0,0,"None","None",9,2009,"Med","Med_High",11.8130300574206
427,80,"RL",113.137084989848,"Pave","None","Reg","Low","AllPub","NotCulD","Othr","True_Med","Med","Norm","Fam",7,"5",1989,1989,"Low","Low","Med","BrkFace",145,"Gd","TA","Other","Gd","High","Gd","High","Unf",0,38.9615194775563,"GasA","Med","Y","High",0,40.5462698654266,1,1,2,0,2,1,"Gd",5,"High",1,"TA","High",1989,23.8537208837531,"Y",8.94427190999916,0,0,0,396,0,"None","None",8,2009,"Med","Med_High",12.5245263766487
428,20,"RL",92.6984358012583,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",4,"6",1957,1957,"Med","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Low","Unf",24.8797106092495,30.1164406927512,"GasA","Ex","Y","High",0,30.1164406927512,0,0,1,0,3,1,"TA",5,"High",0,"Low","Med",1964,18.7616630392937,"Y",0,0,0,0,0,0,"None","None",7,2008,"Med","Med_High",11.5991765530135
429,20,"RL",82.2313808712951,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2007,2007,"Low","Low","VinylSd","BrkFace",108,"Gd","TA","Other","Gd","High","No","High","Unf",23.3238075793812,34.7562943939655,"GasA","Ex","Y","High",0,34.7562943939655,1,0,2,0,2,1,"Gd",6,"High",0,"Low","High",2007,25.0599281722833,"Y",10.2469507659596,7.34846922834953,0,0,0,0,"None","None",9,2007,"High","High",12.1828040185908
430,20,"RL",107.037376649468,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",6,"5",1988,1988,"Low","Low","High","None",0,"TA","TA","Stone","Gd","High","Med","High","Unf",19.672315572906,37.3095162123553,"GasA","Med","Y","High",0,37.5765884561119,1,0,2,0,3,1,"Gd",6,"High",1,"TA","High",1988,24,"Y",0,0,169,0,0,0,"None","None",3,2009,"Med","Med_High",12.0725412529057
431,160,"Othr",40.9878030638384,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon",6,"5",1971,1971,"Low","Low","High","BrkFace",232,"TA","TA","Stone","TA","High","No","Med","Unf",9.79795897113271,21.9772609758359,"GasA","Med","Y","High",0,31.41655614481,0,0,1,1,2,1,"TA",4,"High",0,"Low","Med",1971,16.2480768092719,"Y",0,0,0,0,0,0,"None","None",7,2008,"Med","Med",11.3551013797767
432,50,"Othr",74.7395477642192,"Pave","None","IRG","Bnk","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",6,"7",1920,1998,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",30.0166620396073,30.0166620396073,"GasA","Med","Y","High",0,34.6121365997536,0,0,1,0,4,1,"TA",7,"High",0,"Low","Low",1985,0,"N",0,9.89949493661167,0,0,0,0,"Med","None",9,2008,"Med","Med",11.2885311317544
433,160,"Othr",43.8178046004133,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",5,"5",1971,1971,"Low","Low","High","BrkFace",376,"TA","TA","Stone","TA","High","No","Med","Unf",17.1464281994822,27.6586333718787,"GasA","Ex","Y","High",0,36.9459064038223,1,0,1,1,2,1,"TA",6,"Med",0,"Low","Med",1971,20.976176963403,"Y",15.4919333848297,6,0,0,0,0,"None","None",8,2007,"Med","Med_High",11.7158663089669
434,60,"RL",104.110518200612,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"5",1997,1998,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med","Unf",30.4302481094059,30.4302481094059,"GasA","Ex","Y","High",0,40.0499687890016,0,0,2,1,3,1,"TA",7,"High",1,"TA","High",1997,21.6794833886788,"Y",0,6,0,0,0,0,"None","None",7,2008,"Med","Med_High",12.106252310248
435,180,"Othr",43.4741302385683,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon",4,"7",1972,1972,"Low","Low","CemntBd","None",0,"TA","Gd","Stone","Gd","High","Med","Med","Unf",11.6189500386223,25.0998007960223,"GasA","Med","Y","High",0,25.0998007960223,1,0,1,0,1,1,"TA",3,"High",0,"Low","Low",1970,0,"Y",9.38083151964686,0,0,0,0,0,"None","None",6,2008,"Med","Med_High",11.3022044336546
436,60,"RL",103.281169629318,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","Med_High","High","Norm","Fam",7,"6",1996,1996,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High","ALQ",8.36660026534076,28.2665880502051,"GasA","Ex","Y","High",0,40.7553677446297,1,0,2,1,3,1,"Gd",6,"High",1,"TA","High",1996,23.4520787991171,"Y",12.5698050899765,7.81024967590665,0,0,0,0,"None","None",4,2009,"Med","Med_High",12.2643415536542
437,50,"Othr",66.332495807108,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"8",1920,1950,"Low","Low","High","None",0,"TA","TA","BrkTil","None","High","No","Med","Unf",25.4558441227157,25.4558441227157,"GasA","Med","Y","Med",0,33.436506994601,0,0,1,0,2,1,"TA",6,"High",0,"Low","Med",1990,20.976176963403,"Y",0,0,0,0,0,0,"None","None",10,2006,"Med","Med_High",11.6613454700885
438,45,"Othr",77.4596669241483,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"7",1926,2004,"Low","Low","Med","None",0,"Gd","TA","Other","TA","High","No","Med","Unf",29.732137494637,29.732137494637,"GasA","Med","Y","High",0,30.0665927567458,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1926,13.4164078649987,"Y",0,0,105,0,0,0,"None","None",1,2009,"Med","Med_High",11.6868787720937
439,30,"RL",65.4217089351845,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",5,"6",1913,2002,"Low","Low","Med","None",0,"TA","TA","Other","TA","High","No","Low","Unf",8.66025403784439,20.976176963403,"GasA","Med","N","High",0,26.343879744639,0,0,1,0,2,1,"Gd",4,"High",1,"TA","Med",1990,18.7616630392937,"P",0,0,34,0,0,0,"Med","None",3,2007,"Med","Med_High",11.4114462960204
440,50,"RL",111.148549248292,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"8",1920,2000,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","Med","Med","Med","Unf",26.153393661244,26.153393661244,"GasA","Med","Y","High",0,34.5832329315812,0,0,1,0,3,1,"Gd",7,"High",0,"Low","Med",2005,22.9782505861521,"Y",0,6.78232998312527,0,0,0,0,"High","Shed",8,2009,"Low","Med_High",11.6082356447746
441,20,"RL",124.22157622571,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",10,"5",2008,2008,"Med","Low","VinylSd","Stone",200,"Ex","TA","Other","Ex","High","Gd","High","ALQ",28.0713376952364,55.6237359406935,"GasA","Ex","Y","High",0,49.0102030193714,1,0,2,0,2,1,"Ex",10,"High",2,"TA","High",2008,25.9229627936314,"Y",0,8.48528137423857,0,0,170,0,"None","None",4,2009,"Med","Med_High",13.2267233927286
442,90,"RL",110.036357627831,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon",4,"4",1955,1955,"Low","Low","VinylSd","BrkFace",270,"TA","TA","Stone","TA","High","No","Med","Unf",36.1524549650504,37.9473319220206,"GasA","Med","N","Med",0,37.9473319220206,0,0,2,0,4,2,"Fa",8,"High",0,"Low","Low",1977,0,"Y",0,0,0,0,0,0,"None","None",9,2008,"Med","Med_High",11.6784399034478
443,50,"Othr",78.993670632526,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"7",1930,1992,"Low","Low","Med","None",0,"TA","TA","Other","TA","High","No","Med","Unf",32.832910318764,32.832910318764,"GasA","Med","Y","High",0,39.6610640301039,0,0,2,0,3,1,"TA",8,"High",1,"TA","Med",1930,18.9736659610103,"P",0,0,0,0,0,0,"None","None",6,2008,"Med","Med_High",12.0008917945901
444,120,"RL",62.6258732474047,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2006,2007,"Low","Low","Med","BrkFace",72,"Gd","TA","Other","Ex","High","Med","Med","Unf",35.4682957019364,35.4682957019364,"GasA","Ex","Y","High",0,35.4682957019364,0,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2007,25.4558441227157,"Y",12,4,0,0,0,0,"None","None",6,2007,"High","High",12.0581525154536
445,60,"RL",93.5414346693485,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",1994,1995,"Low","Low","VinylSd","None",0,"Gd","Gd","Other","Gd","High","No","High","Unf",16.5227116418583,30.2489669245083,"GasA","Ex","Y","High",0,43.6806593356831,1,0,2,1,4,1,"Gd",8,"High",1,"TA","High",1994,22.2036033111745,"Y",12,11.5325625946708,0,0,0,0,"None","None",7,2008,"Med","Med_High",12.2548628096996
446,20,"RL",99.2723526466458,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"5",1956,1956,"Med","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",37.8945906429928,37.8945906429928,"GasA","Med","Y","High",0,41.097445176069,0,0,1,0,3,1,"TA",7,"High",1,"TA","High",1956,21.9089023002066,"Y",0,0,0,0,0,0,"Med","None",11,2009,"Med","Med_High",11.7558716435806
447,20,"RL",128.421182053429,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","High","Norm","Fam",6,"6",1966,2002,"Low","Low","Highest","None",0,"Gd","TA","Stone","TA","High","No","Med","Rec",23.6008474424119,38.9486841883009,"GasA","Ex","Y","High",0,43.4511219648009,0,0,2,1,2,1,"Gd",6,"Med",1,"TA","High",1966,24.0416305603426,"Y",0,0,0,0,0,0,"None","None",6,2010,"Med","Med_High",12.1547793511426
448,60,"RL",105.896175568337,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"5",1998,1999,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","Med","Unf",30.4959013639538,30.4959013639538,"GasA","Med","Y","High",0,43.4281015012169,0,0,2,1,4,1,"Gd",10,"High",1,"TA","High",1998,20.7605394920267,"Y",9.4339811320566,0,0,0,0,0,"None","None",7,2006,"Med","Med_High",12.2055725204885
449,50,"Othr",92.736184954957,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",6,"6",1937,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",27.9284800875379,27.9284800875379,"GasA","Med","Y","High",0,37.0944739819828,0,0,2,0,3,1,"TA",7,"High",1,"TA","Med",1937,14.0712472794703,"N",0,0,0,0,0,0,"None","None",6,2006,"Med","Med_High",11.6910716503537
450,50,"Othr",77.4596669241483,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",3,"7",1948,2002,"Low","Low","Med","None",0,"TA","Gd","Stone","TA","High","No","Med","Unf",17.832554500127,25.475478405714,"GasA","Ex","Y","High",0,34.3947670438397,0,0,1,1,2,1,"TA",6,"High",0,"Low","Med",1981,17.5499287747842,"Y",0,13.2664991614216,0,0,0,0,"None","None",6,2007,"Med","Med_High",11.6952470217642
451,30,"Othr",75.3923072998831,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"8",1930,2005,"Med","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",28.5131548587665,28.5131548587665,"GasA","Ex","Y","Med",0,28.5131548587665,0,0,1,0,2,1,"Gd",5,"High",0,"Low","Med",1932,16.431676725155,"N",0,10.6301458127346,0,0,0,0,"None","None",6,2006,"Med","Med_High",11.6082356447746
452,20,"RL",266.009398330209,"Pave","None","IRG","Low","AllPub","NotCulD","Othr","Med_High","Med","Norm","Fam",7,"5",1975,1975,"Low","High","Highest","None",0,"TA","TA","Stone","Gd","High","Gd","Med","Unf",29.6310647800581,39.1535439009038,"GasA","Med","Y","High",0,39.1535439009038,1,0,2,0,2,1,"Gd",5,"High",2,"TA","High",1975,24,"Y",14.142135623731,7.34846922834953,0,0,0,0,"None","None",12,2006,"Med","Med_High",12.5425448821514
453,60,"RL",96.4520606311757,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",6,"5",1996,1997,"Med","Low","VinylSd","BrkFace",42,"Gd","TA","Other","Ex","High","No","Med","Unf",11.4017542509914,29.5296461204668,"GasA","Ex","Y","High",0,41.9046536795139,1,0,2,1,3,1,"TA",7,"High",0,"Low","High",1996,20.5426385841741,"Y",12,11.0453610171873,0,0,0,0,"None","None",7,2007,"Med","Med_High",12.2258752728264
454,60,"FV",94.8683298050514,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",8,"5",2008,2008,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","Med","Unf",27.712812921102,27.712812921102,"GasA","Ex","Y","High",0,39.8748040747538,0,0,2,1,3,1,"Gd",6,"High",0,"Low","High",2008,26,"Y",0,5.47722557505166,0,0,0,0,"None","None",6,2009,"Med","Med_High",12.2548628096996
455,90,"RL",96.4209520799292,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","fmCon",5,"5",1976,1976,"Low","Low","Highest","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",11.0453610171873,41.5692193816531,"GasA","Med","Y","High",0,41.5692193816531,2,0,2,0,4,2,"TA",8,"High",0,"Low","Med",1976,23.6643191323985,"Y",0,0,0,0,0,0,"None","None",7,2006,"Med","Med",12.1441972418121
456,20,"RL",97.9795897113271,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"6",1973,1973,"Med","Low","High","BrkFace",320,"TA","TA","Stone","TA","High","No","Med","Unf",18.0554700852678,35.2420203734122,"GasA","Med","Y","High",0,35.2420203734122,0,0,1,1,3,1,"TA",6,"High",1,"TA","High",1973,22.9782505861521,"Y",0,0,0,0,0,0,"None","None",9,2007,"Med","Med_High",12.0753943218881
457,70,"Othr",67.6091709755415,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"5",1916,1950,"Low","Low","Low","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",24.9799919935936,24.9799919935936,"GasA","Med","N","High",0,36.6606055596467,0,0,1,0,4,1,"TA",7,"High",0,"Low","Med",1916,22.6495033058122,"Y",0,0,96,0,0,0,"None","None",5,2008,"Med","Med",11.4927227576527
458,20,"RL",230.709774391984,"Pave","None","IRG","Low","AllPub","CulD","Othr","Med_High","Med","Norm","Fam",4,"6",1954,1994,"Med","Low","Highest","None",0,"TA","TA","Stone","Gd","High","Gd","Low","Unf",15.7480157480236,36.9323706252388,"GasA","Ex","Y","High",0,40.7798970082074,1,0,1,0,2,1,"Gd",6,"Med",2,"TA","High",1954,23,"Y",14.9666295470958,11.7046999107196,0,0,0,0,"None","None",3,2008,"Med","Med_High",12.4529327234617
459,70,"Othr",71.4142842854285,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",8,"7",1925,1996,"Med","Low","High","None",0,"TA","Gd","Other","TA","High","No","Med","Unf",24.2487113059643,24.2487113059643,"GasA","Med","Y","High",0,40.8166632639171,0,0,1,0,3,1,"Gd",7,"High",1,"TA","Med",1925,15.0996688705415,"Y",13.856406460551,7.93725393319377,0,0,0,0,"Med","None",6,2008,"Med","Med_High",11.9891596439666
460,50,"RL",83.7555968279135,"Pave","None","IRG","Bnk","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"4",1950,1950,"Low","Low","Med","None",161,"TA","TA","Stone","TA","High","No","Low","Unf",22.8910462845192,26.6270539113887,"GasA","Med","Y","High",0,34.6842903920492,1,0,1,0,3,1,"Gd",5,"High",1,"TA","Med",1950,18.7616630392937,"Y",0,0,248,0,0,0,"None","None",7,2009,"Med","Med_High",11.6082356447746
