"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd.x","alley_grvl","alley_pave","landslope_sev","landslope_mod","yearremodadd.y","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating.x","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","paveddrive.fp","paveddrive.fy","saletype.fcon","saletype.fconld","saletype.fconli","saletype.fconlw","saletype.fcwd","saletype.fnew","saletype.foth","saletype.fwd","garagefinish.fnone","garagefinish.frfn","garagefinish.funf","garagecond.ffa","garagecond.fgd","garagecond.fnone","garagecond.fpo","garagecond.fta","garagequal.ffa","garagequal.fgd","garagequal.fnone","garagequal.fpo","garagequal.fta","poolqc.ffa","poolqc.fgd","poolqc.fnone","fence.fgdwo","fence.fmnprv","fence.fmnww","fence.fnone","miscfeature.fnone","miscfeature.fothr","miscfeature.fshed","miscfeature.ftenc","heating.y","heatingqc","centralair","electrical","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","kitchenqual","totrmsabvgrd","functional","fireplaces","fireplacequ","garagetype","garageyrblt","heatingqc_gd","heatingqc_ta","heatingqc_fa","heatingqc_po","centralair_n","electrical_fusef","electrical_fusea","electrical_fusep","electrical_mix","electrical_na","garagetype_detchd","garagetype_builtin","garagetype_carport","garagetype_na","garagetype_basment","garagetype_2types","kitchenqual_ta","kitchenqual_ex","kitchenqual_fa","functional_min1","functional_maj1","functional_min2","functional_mod","functional_maj2","functional_sev","fireplacequ_ta","fireplacequ_gd","fireplacequ_fa","fireplacequ_ex","fireplacequ_po","yrsold","monthsold"
"218",218,70,1,9963,1,0,0,1,0,"OldTown",0,0,0,4,4,1925,1950,1,0,0,0,1950,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,686,686,"GasA",1,210,0,172,60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Fa","N","SBrkr",182,80,0,39,0,0,1,1,0,0,1,0,"Typ",0,NA,"Detchd",1940,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,9
"219",219,50,0,15660,1,1,0,1,2,"Crawfor",0,0,0,7,9,1939,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","BrkFace",312,"Gd","Gd","CBlock","TA","TA","No","BLQ",341,"Unf",0,457,798,"GasA",2,431,0,119,150,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",183,81,0,192,0,1,1,0,0,0,0,0,"Typ",2,"TA","Attchd",1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,5
"220",220,120,0,3053,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2005,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1232,1248,"GasA",2,438,108,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",184,1,0,193,0,0,0,1,3,0,0,4,"Typ",0,NA,"Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,3
"221",221,20,0,9063,1,1,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1498,1498,"GasA",2,675,351,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",185,1,0,194,0,0,0,1,3,0,0,4,"Typ",0,NA,"Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4
"222",222,60,0,8068,1,1,0,1,0,"Gilbert",0,0,0,6,5,2002,2002,0,0,0,0,2002,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1010,1010,"GasA",2,390,120,46,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",186,82,0,195,0,0,0,0,1,0,0,0,"Typ",1,"TA","BuiltIn",2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,12
"223",223,60,0,11560,1,0,0,1,0,"NWAmes",3,0,0,6,6,1975,1975,0,0,0,0,1975,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",550,"Unf",0,163,713,"GasA",2,434,209,208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",187,83,0,196,1,0,0,0,0,0,1,1,"Typ",1,"TA","Attchd",1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,2
"224",224,20,0,10570,1,0,0,1,1,"NAmes",0,0,0,4,6,1971,1971,0,0,0,0,1971,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",524,"LwQ",180,160,864,"GasA",2,576,216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",125,1,0,132,0,0,1,1,3,0,1,6,"Typ",0,NA,"Detchd",1989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,3
"225",225,20,0,13575,1,0,0,1,0,"NridgHt",0,0,0,10,5,2003,2003,0,0,0,0,2003,1,"CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","Ex","TA","Gd","GLQ",56,"Unf",0,2336,2392,"GasA",3,968,248,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",188,1,0,197,0,0,0,1,0,0,2,0,"Typ",1,"Ex","Attchd",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2009,6
"226",226,160,1,1701,1,0,0,1,0,"BrDale",0,0,4,5,5,1971,1971,0,0,0,0,1971,0,"CompShg","HdBoard","HdBoard","BrkFace",142,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA",1,280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",189,84,0,198,0,0,0,0,0,0,1,1,"Typ",0,NA,"Detchd",1991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5
"227",227,60,0,10032,1,1,0,1,0,"NoRidge",0,0,0,7,5,1995,1995,0,0,0,0,1995,0,"CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Gd","TA","No","GLQ",565,"Unf",0,638,1203,"GasA",3,721,224,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",122,85,0,199,0,0,0,0,1,0,0,3,"Typ",1,"TA","Attchd",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,6
"228",228,160,1,1890,1,0,0,1,0,"BrDale",0,0,4,6,6,1970,1970,0,0,0,0,1970,0,"CompShg","HdBoard","HdBoard","BrkFace",127,"TA","TA","CBlock","TA","TA","No","Rec",321,"Unf",0,162,483,"GasA",1,280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",190,86,0,200,0,0,1,0,3,0,1,4,"Typ",0,NA,"Detchd",1987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,9
"229",229,20,0,8591,1,0,0,1,1,"Sawyer",1,0,0,5,5,1967,1967,0,0,0,0,1967,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",842,"Unf",0,70,912,"GasA",1,336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",12,1,0,12,0,0,1,1,0,0,1,4,"Typ",1,"Fa","Detchd",1974,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,5
"230",230,120,0,3225,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2005,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1357,1373,"GasA",2,430,143,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",191,1,0,201,0,0,0,1,3,0,0,2,"Typ",1,"TA","Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,5
"231",231,20,0,8833,1,0,0,1,0,"NAmes",0,0,0,6,6,1959,1959,0,0,0,0,1959,1,"CompShg","MetalSd","MetalSd","BrkFace",220,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1194,1194,"GasA",1,312,0,0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",192,1,0,202,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
"232",232,60,0,15312,1,1,0,1,0,"NoRidge",0,0,0,8,5,1995,1996,0,0,0,0,1996,0,"CompShg","VinylSd","VinylSd","BrkFace",506,"Gd","TA","PConc","Gd","TA","No","GLQ",689,"Unf",0,773,1462,"GasA",3,810,0,146,202,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",193,87,0,203,1,0,0,0,1,0,2,3,"Typ",1,"TA","Attchd",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009,7
"233",233,160,1,1701,1,0,0,1,0,"BrDale",0,0,4,6,5,1972,1972,0,0,0,0,1972,0,"CompShg","HdBoard","HdBoard","BrkFace",297,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,483,483,"GasA",1,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",190,86,0,200,0,0,1,0,3,0,1,4,"Typ",1,"Po","Attchd",1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,6
"234",234,20,0,10725,1,0,0,1,2,"CollgCr",0,0,0,5,6,1976,1976,0,0,0,0,1976,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","Gd","Av","LwQ",182,"ALQ",712,0,894,"GasA",1,308,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",194,1,0,204,1,0,1,1,0,0,1,4,"Typ",0,NA,"Attchd",1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2
"235",235,60,0,7851,1,0,0,1,0,"Gilbert",0,0,0,6,5,2002,2002,0,0,0,0,2002,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",625,"Unf",0,235,860,"GasA",2,440,288,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",54,88,0,205,1,0,0,0,1,0,0,0,"Typ",2,"TA","BuiltIn",2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,5
"236",236,160,1,1701,1,0,0,1,0,"BrDale",0,0,3,6,3,1971,1971,0,0,0,0,1971,0,"CompShg","HdBoard","HdBoard","BrkFace",604,"TA","TA","CBlock","TA","TA","No","ALQ",358,"Unf",0,125,483,"GasA",1,264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",190,86,0,200,0,0,1,0,3,0,1,4,"Typ",0,NA,"Detchd",1971,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,8
"237",237,20,0,8838,1,0,0,1,1,"CollgCr",0,0,0,7,5,2004,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","BrkFace",98,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1390,1414,"GasA",2,494,132,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",195,1,0,206,0,0,0,1,0,0,0,1,"Typ",0,NA,"Attchd",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5
"238",238,60,0,9453,1,1,0,1,3,"SawyerW",3,0,0,7,7,1993,2003,0,0,0,0,2003,0,"CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA",2,457,370,70,0,238,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",196,89,0,207,0,0,0,0,0,0,0,2,"Typ",0,NA,"Attchd",1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2
"239",239,20,0,12123,1,0,0,1,0,"NridgHt",0,0,0,8,5,2007,2007,0,0,0,0,2007,1,"CompShg","VinylSd","VinylSd","BrkFace",254,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1694,1694,"GasA",3,818,168,228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",6,1,0,6,0,0,0,1,0,0,0,2,"Typ",0,NA,"Attchd",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,12
"240",240,50,0,8793,1,0,0,1,0,"Edwards",0,0,0,6,4,1945,1950,0,0,0,0,1950,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",94,"Unf",0,641,735,"GasA",1,220,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","FuseA",197,90,0,208,0,0,1,0,0,0,1,2,"Typ",1,"Gd","Detchd",1949,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,4
"241",241,20,3,9075,1,0,0,1,0,"Somerst",0,0,0,8,5,2008,2008,0,0,0,0,2008,0,"CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","Av","GLQ",1078,"Unf",0,488,1566,"GasA",2,750,144,168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",198,1,0,209,1,0,0,1,0,0,0,2,"Typ",0,NA,"Attchd",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
"242",242,30,1,3920,1,0,0,1,0,"OldTown",0,0,0,5,9,1945,1997,0,0,0,0,1997,0,"CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",329,"Unf",0,357,686,"GasA",0,0,58,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",199,1,0,210,0,0,1,1,3,0,0,6,"Typ",0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8
"243",243,50,1,5063,1,0,0,1,2,"OldTown",0,0,0,5,4,1900,1950,0,0,0,0,1950,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,540,540,"GasA",1,352,0,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","N","FuseA",200,63,0,211,0,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1940,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4
"244",244,160,0,10837,1,0,0,1,2,"SawyerW",0,0,3,6,6,1980,1980,0,0,0,0,1980,0,"CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,626,626,"GasA",1,288,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",201,91,0,171,0,0,1,0,0,0,1,1,"Typ",1,"TA","Attchd",1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,4
"245",245,60,0,8880,1,1,0,1,0,"SawyerW",0,0,0,7,5,1994,2002,0,0,0,0,2002,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",695,"Unf",0,253,948,"GasA",2,463,0,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",202,92,0,212,1,0,0,0,0,0,0,0,"Typ",2,"Fa","Attchd",1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,5
"246",246,20,0,10480,1,0,0,1,0,"NWAmes",0,0,0,7,5,1988,1988,0,0,0,0,1988,0,"CompShg","Wd Sdng","Wd Sdng","BrkFace",102,"TA","TA","CBlock","Gd","TA","Av","GLQ",929,"Unf",0,916,1845,"GasA",2,604,197,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",203,1,0,213,0,1,0,1,0,0,1,1,"Typ",1,"TA","Attchd",1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,6
"247",247,190,1,9211,1,0,0,1,0,"OldTown",0,0,1,6,8,1910,1950,1,0,0,0,1950,0,"CompShg","AsbShng","AsbShng","None",0,"TA","Fa","Stone","Fa","TA","No","Unf",0,"Unf",0,1020,1020,"GasA",1,440,0,60,112,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","N","FuseP",204,93,0,214,0,0,0,1,1,1,3,3,"Typ",0,NA,"Detchd",1910,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,4
"248",248,20,0,11385,1,0,0,1,0,"NAmes",0,0,0,6,5,1954,1954,0,0,0,0,1954,1,"CompShg","Wd Sdng","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1367,1367,"GasA",2,451,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",205,1,0,215,0,0,1,1,3,0,1,4,"Typ",1,"TA","Attchd",1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,6
"249",249,60,0,11389,1,0,0,1,0,"CollgCr",0,0,0,7,5,2003,2003,0,0,0,0,2003,0,"CompShg","VinylSd","VinylSd","BrkFace",101,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA",2,500,144,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",69,94,0,216,0,0,0,0,0,0,0,0,"Typ",0,NA,"Attchd",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,9
"250",250,50,0,159000,1,2,2,1,3,"ClearCr",0,0,0,6,7,1958,2006,0,0,1,0,2006,0,"CompShg","Wd Sdng","HdBoard","BrkCmn",472,"Gd","TA","CBlock","Gd","TA","Gd","Rec",697,"Unf",0,747,1444,"GasA",2,389,0,98,0,0,0,0,500,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"GasA","Gd","Y","SBrkr",206,95,0,217,0,1,0,1,1,0,0,2,"Typ",2,"TA","Attchd",1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,6
"251",251,30,0,5405,1,1,0,1,0,"BrkSide",0,0,0,3,2,1940,1966,0,0,0,0,1966,0,"CompShg","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","TA","TA","No","Unf",0,"Unf",0,728,728,"GasA",0,0,263,0,0,0,0,0,450,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"GasA","Ex","Y","SBrkr",207,1,0,218,0,0,1,1,0,0,3,1,"Mod",0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2010,5
"252",252,120,1,4794,1,1,3,1,0,"Crawfor",0,0,3,8,5,2006,2007,0,0,0,1,2007,1,"CompShg","VinylSd","VinylSd","Stone",481,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1573,"None",0,0,1573,"GasA",2,538,123,0,0,0,153,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",208,1,0,219,1,1,0,1,3,0,0,4,"Typ",1,"Gd","Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,12
"253",253,60,0,8431,1,1,0,1,0,"SawyerW",0,0,0,6,5,2004,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,798,798,"GasA",2,520,138,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",197,96,0,220,0,0,0,0,0,0,0,1,"Typ",0,NA,"Attchd",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,12
"254",254,80,0,9435,1,0,0,1,0,"NAmes",0,0,0,6,7,1964,1991,0,0,0,0,1991,1,"CompShg","HdBoard","HdBoard","BrkFace",108,"TA","TA","CBlock","Gd","TA","Gd","LwQ",270,"ALQ",580,452,1302,"GasA",1,309,333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",209,1,0,198,0,1,0,1,0,0,0,2,"Min1",0,NA,"Attchd",1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,10
"255",255,20,0,8470,1,0,0,1,0,"NAmes",0,0,0,5,6,1957,1957,0,0,0,0,1957,0,"CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",922,"Unf",0,392,1314,"GasA",1,294,250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",210,1,0,221,1,0,1,1,0,0,1,4,"Typ",0,NA,"Attchd",1957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6
